L	vol	col
104162	7	586
104163	7	586
104164	7	586
104165	7	587
104166	7	587
104167	7	587
104168	7	587
104169	7	587
104170	7	587
104171	7	587
104172	7	587
104173	7	587
104174	7	587
104175	7	587
104176	7	587
104177	7	587
104178	7	587
104179	7	587
104180	7	587
104181	7	587
104182	7	587
104183	7	587
104184	7	587
104185	7	587
104186	7	587
104187	7	588
104188	7	588
104189	7	588
104190	7	588
104191	7	588
104192	7	588
104193	7	588
104194	7	588
104195	7	588
104196	7	588
104197	7	588
104198	7	588
104199	7	588
104200	7	588
104201	7	588
104202	7	588
104203	7	588
104204	7	588
104205	7	588
104206	7	588
104207	7	588
104208	7	588
104209	7	588
104210	7	589
104211	7	589
104212	7	589
104213	7	589
104214	7	589
104215	7	589
104216	7	589
104217	7	589
104218	7	589
104219	7	589
104220	7	589
104221	7	589
104222	7	589
104223	7	589
104224	7	589
104225	7	589
104226	7	589
104227	7	589
104228	7	589
104229	7	589
104230	7	590
104231	7	590
104232	7	590
104233	7	590
104234	7	590
104235	7	590
104236	7	590
104237	7	590
104238	7	590
104239	7	590
104240	7	590
104241	7	590
104242	7	590
104243	7	590
104244	7	591
104245	7	591
104246	7	591
104247	7	591
104248	7	603
104249	7	603
104250	7	603
104251	7	603
104252	7	603
104253	7	603
104254	7	603
104255	7	603
104256	7	603
104257	7	604
104258	7	604
104259	7	604
104260	7	604
104261	7	604
104262	7	604
104263	7	604
104264	7	604
104265	7	604
104266	7	604
104267	7	604
104268	7	604
104269	7	604
104270	7	604
104271	7	604
104272	7	604
104273	7	604
104274	7	604
104275	7	605
104276	7	605
104277	7	605
104278	7	605
104279	7	605
104280	7	605
104281	7	605
104282	7	605
104283	7	605
104284	7	605
104285	7	605
104286	7	605
104287	7	605
104288	7	606
104289	7	606
104290	7	606
104291	7	606
104292	7	606
104293	7	606
104294	7	606
104295	7	607
104296	7	607
104297	7	607
104298	7	607
104299	7	607
104300	7	607
104301	7	607
104302	7	607
104303	7	607
104304	7	607
104305	7	607
104306	7	607
104307	7	607
104308	7	607
104309	7	607
104310	7	607
104311	7	608
104312	7	608
104313	7	608
104314	7	608
104315	7	608
104316	7	608
104317	7	608
104318	7	608
104319	7	608
104320	7	608
104321	7	608
104322	7	608
104323	7	608
104324	7	608
104325	7	608
104326	7	608
104327	7	608
104328	7	608
104329	7	608
104330	7	608
104331	7	608
104332	7	608
104333	7	609
104334	7	609
104335	7	609
104336	7	609
104337	7	609
104338	7	609
104339	7	609
104340	7	609
104341	7	609
104342	7	609
104343	7	609
104344	7	609
104345	7	609
104346	7	609
104347	7	609
104348	7	609
104349	7	609
104350	7	609
104351	7	609
104352	7	609
104353	7	609
104354	7	610
104355	7	611
104356	7	611
104357	7	611
104358	7	611
104359	7	611
104360	7	611
104361	7	611
104362	7	611
104363	7	611
104364	7	611
104365	7	611
104366	7	611
104367	7	611
104368	7	611
104369	7	611
104370	7	611
104371	7	611
104372	7	611
104373	7	611
104374	7	611
104375	7	611
104376	7	611
104377	7	611
104378	7	612
104379	7	612
104380	7	612
104381	7	612
104382	7	612
104383	7	612
104384	7	612
104385	7	612
104386	7	613
104387	7	613
104388	7	613
104389	7	613
104390	7	613
104391	7	613
104392	7	613
104393	7	613
104394	7	613
104395	7	613
104396	7	613
104397	7	613
104398	7	613
104399	7	613
104400	7	613
104401	7	613
104402	7	613
104403	7	613
104404	7	614
104405	7	614
104406	7	614
104407	7	614
104408	7	614
104409	7	614
104410	7	614
104411	7	614
104412	7	614
104413	7	614
104414	7	614
104415	7	614
104416	7	614
104417	7	614
104418	7	614
104419	7	614
104420	7	614
104421	7	614
104422	7	614
104423	7	615
104424	7	615
104425	7	615
104426	7	615
104427	7	615
104428	7	615
104429	7	615
104430	7	615
104431	7	615
104432	7	615
104433	7	615
104434	7	615
104435	7	615
104436	7	615
104437	7	615
104438	7	615
104439	7	615
104440	7	615
104441	7	615
104442	7	615
104443	7	615
104444	7	615
104445	7	615
104446	7	615
104447	7	615
104448	7	615
104449	7	615
104450	7	615
104451	7	615
104452	7	616
104453	7	616
104454	7	616
104455	7	616
104456	7	616
104457	7	616
104458	7	616
104459	7	616
104460	7	616
104461	7	616
104462	7	616
104463	7	616
104464	7	616
104465	7	616
104466	7	616
104467	7	616
104468	7	616
104469	7	617
104470	7	617
104471	7	617
104472	7	617
104473	7	617
104474	7	617
104475	7	617
104476	7	617
104477	7	617
104478	7	617
104479	7	617
104480	7	617
104481	7	617
104482	7	617
104483	7	618
104484	7	618
104485	7	618
104486	7	618
104487	7	618
104488	7	618
104489	7	618
104490	7	618
104491	7	618
104492	7	618
104493	7	618
104494	7	618
104495	7	618
104496	7	618
104497	7	619
104498	7	619
104499	7	619
104500	7	619
104501	7	620
104502	7	620
104503	7	620
104504	7	620
104505	7	620
104506	7	620
104507	7	620
104508	7	620
104509	7	620
104510	7	620
104511	7	620
104512	7	620
104513	7	620
104514	7	621
104515	7	621
104516	7	621
104517	7	621
104518	7	621
104519	7	621
104520	7	621
104521	7	621
104522	7	621
104523	7	621
104524	7	621
104525	7	621
104526	7	621
104527	7	621
104528	7	621
104529	7	621
104530	7	621
104531	7	621
104532	7	621
104533	7	622
104534	7	622
104535	7	622
104536	7	622
104537	7	622
104538	7	622
104539	7	622
104540	7	623
104541	7	623
104542	7	623
104543	7	623
104544	7	623
104545	7	623
104546	7	623
104547	7	623
104548	7	623
104549	7	623
104550	7	623
104551	7	623
104552	7	623
104553	7	624
104554	7	624
104555	7	624
104556	7	624
104557	7	624
104558	7	624
104559	7	624
104560	7	624
104561	7	624
104562	7	624
104563	7	624
104564	7	624
104565	7	624
104566	7	624
104567	7	624
104568	7	624
104569	7	624
104570	7	624
104571	7	624
104572	7	624
104573	7	624
104574	7	624
104575	7	624
104576	7	624
104577	7	625
104578	7	625
104579	7	625
104580	7	625
104581	7	625
104582	7	625
104583	7	625
104584	7	625
104585	7	625
104586	7	625
104587	7	628
104588	7	628
104589	7	628
104590	7	628
104591	7	629
104592	7	629
104593	7	629
104594	7	629
104595	7	629
104596	7	629
104597	7	629
104598	7	629
104599	7	629
104600	7	629
104601	7	629
104602	7	629
104603	7	629
104604	7	629
104605	7	629
104606	7	630
104607	7	630
104608	7	630
104609	7	630
104610	7	631
104611	7	631
104612	7	631
104613	7	631
104614	7	631
104615	7	631
104616	7	631
104617	7	631
104618	7	632
104619	7	632
104620	7	632
104621	7	632
104622	7	632
104623	7	632
104624	7	632
104625	7	632
104626	7	632
104627	7	632
104628	7	632
104629	7	632
104630	7	632
104631	7	632
104632	7	632
104633	7	632
104634	7	633
104635	7	633
104636	7	633
104637	7	633
104638	7	633
104639	7	633
104640	7	633
104641	7	633
104642	7	633
104643	7	633
104644	7	633
104645	7	633
104646	7	633
104647	7	634
104648	7	634
104649	7	634
104650	7	634
104651	7	634
104652	7	634
104653	7	634
104654	7	634
104655	7	634
104656	7	635
104657	7	635
104658	7	635
104659	7	635
104660	7	635
104661	7	635
104662	7	635
104663	7	636
104664	7	636
104665	7	636
104666	7	636
104667	7	636
104668	7	636
104669	7	636
104670	7	636
104671	7	636
104672	7	636
104673	7	636
104674	7	636
104675	7	636
104676	7	636
104677	7	636
104678	7	636
104679	7	636
104680	7	636
104681	7	636
104682	7	636
104683	7	636
104684	7	637
104685	7	637
104686	7	637
104687	7	637
104688	7	637
104689	7	637
104690	7	637
104691	7	637
104692	7	638
104693	7	638
104694	7	638
104695	7	638
104696	7	638
104697	7	638
104698	7	638
104699	7	638
104700	7	638
104701	7	638
104702	7	638
104703	7	638
104704	7	639
104705	7	639
104706	7	639
104707	7	639
104708	7	639
104709	7	639
104710	7	639
104711	7	639
104712	7	639
104713	7	639
104714	7	639
104715	7	639
104716	7	639
104717	7	640
104718	7	640
104719	7	640
104720	7	641
104721	7	641
104722	7	642
104723	7	642
104724	7	642
104725	7	642
104726	7	642
104727	7	642
104728	7	642
104729	7	642
104730	7	642
104731	7	642
104732	7	644
104733	7	644
104734	7	644
104735	7	644
104736	7	644
104737	7	644
104738	7	644
104739	7	644
104740	7	644
104741	7	644
104742	7	644
104743	7	645
104744	7	645
104745	7	645
104746	7	645
104747	7	645
104748	7	645
104749	7	645
104750	7	645
104751	7	645
104752	7	645
104753	7	645
104754	7	645
104755	7	645
104756	7	645
104757	7	645
104758	7	645
104759	7	645
104760	7	645
104761	7	645
104762	7	646
104763	7	647
104764	7	647
104765	7	647
104766	7	647
104767	7	647
104768	7	647
104769	7	647
104770	7	647
104771	7	647
104772	7	647
104773	7	647
104774	7	647
104775	7	647
104776	7	647
104777	7	647
104778	7	647
104779	7	647
104780	7	647
104781	7	647
104782	7	647
104783	7	647
104784	7	647
104785	7	647
104786	7	647
104787	7	648
104788	7	648
104789	7	648
104790	7	648
104791	7	648
104792	7	648
104793	7	648
104794	7	648
104795	7	648
104796	7	648
104797	7	648
104798	7	648
104799	7	648
104800	7	649
104801	7	649
104802	7	649
104803	7	649
104804	7	649
104805	7	649
104806	7	649
104807	7	649
104808	7	649
104809	7	649
104810	7	650
104811	7	650
104812	7	650
104813	7	650
104814	7	650
104815	7	650
104816	7	650
104817	7	650
104818	7	650
104819	7	650
104820	7	650
104821	7	651
104822	7	651
104823	7	651
104824	7	651
104825	7	651
104826	7	652
104827	7	652
104828	7	652
104829	7	652
104830	7	652
104831	7	652
104832	7	652
104833	7	652
104834	7	652
104835	7	652
104836	7	652
104837	7	652
104838	7	652
104839	7	652
104840	7	652
104841	7	652
104842	7	652
104843	7	653
104844	7	653
104845	7	653
104846	7	653
104847	7	653
104848	7	653
104849	7	653
104850	7	653
104851	7	653
104852	7	653
104853	7	654
104854	7	654
104855	7	654
104856	7	654
104857	7	654
104858	7	654
104859	7	654
104860	7	654
104861	7	654
104862	7	654
104863	7	654
104864	7	654
104865	7	654
104866	7	654
104867	7	654
104868	7	654
104869	7	655
104870	7	655
104871	7	655
104872	7	655
104873	7	655
104874	7	655
104875	7	655
104876	7	655
104877	7	655
104878	7	655
104879	7	655
104880	7	655
104881	7	655
104882	7	655
104883	7	655
104884	7	655
104885	7	655
104886	7	655
104887	7	655
104888	7	655
104889	7	655
104890	7	655
104891	7	656
104892	7	656
104893	7	656
104894	7	656
104895	7	656
104896	7	656
104897	7	656
104898	7	656
104899	7	656
104900	7	656
104901	7	656
104902	7	656
104903	7	656
104904	7	656
104905	7	656
104906	7	657
104907	7	657
104908	7	657
104909	7	657
104910	7	657
104911	7	657
104912	7	657
104913	7	657
104914	7	657
104915	7	657
104916	7	657
104917	7	657
104918	7	657
104919	7	657
104920	7	657
104921	7	657
104922	7	657
104923	7	657
104924	7	657
104925	7	657
104926	7	658
104927	7	658
104928	7	658
104929	7	658
104930	7	658
104931	7	658
104932	7	658
104933	7	658
104934	7	658
104935	7	658
104936	7	658
104937	7	658
104938	7	658
104939	7	658
104940	7	658
104941	7	658
104942	7	659
104943	7	659
104944	7	659
104945	7	659
104946	7	659
104947	7	659
104948	7	659
104949	7	659
104950	7	659
104951	7	659
104952	7	659
104953	7	659
104954	7	659
104955	7	659
104956	7	659
104957	7	659
104958	7	659
104959	7	659
104960	7	659
104961	7	660
104962	7	660
104963	7	660
104964	7	660
104965	7	660
104966	7	660
104967	7	660
104968	7	660
104969	7	660
104970	7	660
104971	7	660
104972	7	660
104973	7	660
104974	7	660
104975	7	660
104976	7	660
104977	7	660
104978	7	660
104979	7	660
104980	7	660
104981	7	660
104982	7	660
104983	7	660
104984	7	661
104985	7	661
104986	7	661
104987	7	661
104988	7	661
104989	7	661
104990	7	661
104991	7	661
104992	7	661
104993	7	661
104994	7	662
104995	7	662
104996	7	662
104997	7	662
104998	7	662
104999	7	662
105000	7	662
105001	7	662
105002	7	662
105003	7	662
105004	7	662
105005	7	662
105006	7	662
105007	7	662
105008	7	662
105009	7	663
105010	7	663
105011	7	663
105012	7	663
105013	7	663
105014	7	663
105015	7	663
105016	7	663
105017	7	663
105018	7	663
105019	7	663
105020	7	663
105021	7	663
105022	7	664
105023	7	664
105024	7	664
105025	7	664
105026	7	664
105027	7	664
105028	7	664
105029	7	664
105030	7	664
105031	7	664
105032	7	664
105033	7	664
105034	7	664
105035	7	664
105036	7	664
105037	7	664
105038	7	664
105039	7	664
105040	7	664
105041	7	664
105042	7	664
105043	7	664
105044	7	664
105045	7	665
105046	7	665
105047	7	665
105048	7	665
105049	7	665
105050	7	665
105051	7	665
105052	7	665
105053	7	665
105054	7	665
105055	7	665
105056	7	665
105057	7	665
105058	7	665
105059	7	665
105060	7	665
105061	7	666
105062	7	666
105063	7	666
105064	7	666
105065	7	666
105066	7	666
105067	7	666
105068	7	666
105069	7	666
105070	7	666
105071	7	666
105072	7	666
105073	7	666
105074	7	666
105075	7	666
105076	7	666
105077	7	666
105078	7	666
105079	7	666
105080	7	666
105081	7	666
105082	7	666
105083	7	666
105084	7	667
105085	7	667
105086	7	667
105087	7	667
105088	7	667
105089	7	667
105090	7	667
105091	7	667
105092	7	667
105093	7	667
105094	7	667
105095	7	667
105096	7	667
105097	7	667
105098	7	667
105099	7	667
105100	7	667
105101	7	667
105102	7	667
105103	7	667
105104	7	667
105105	7	667
105106	7	667
105107	7	667
105108	7	667
105109	7	667
105110	7	667
105111	7	668
105112	7	668
105113	7	668
105114	7	668
105115	7	668
105116	7	668
105117	7	668
105118	7	668
105119	7	668
105120	7	668
105121	7	668
105122	7	668
105123	7	668
105124	7	668
105125	7	668
105126	7	668
105127	7	668
105128	7	669
105129	7	669
105130	7	669
105131	7	669
105132	7	669
105133	7	669
105134	7	669
105135	7	669
105136	7	669
105137	7	669
105138	7	669
105139	7	669
105140	7	669
105141	7	669
105142	7	669
105143	7	669
105144	7	669
105145	7	670
105146	7	670
105147	7	670
105148	7	670
105149	7	670
105150	7	670
105151	7	670
105152	7	670
105153	7	670
105154	7	670
105155	7	670
105156	7	670
105157	7	670
105158	7	670
105159	7	670
105160	7	670
105161	7	670
105162	7	670
105163	7	671
105164	7	671
105165	7	671
105166	7	671
105167	7	671
105168	7	671
105169	7	671
105170	7	671
105171	7	671
105172	7	671
105173	7	671
105174	7	671
105175	7	672
105176	7	672
105177	7	672
105178	7	672
105179	7	672
105180	7	672
105181	7	672
105182	7	672
105183	7	672
105184	7	672
105185	7	672
105186	7	673
105187	7	673
105188	7	673
105189	7	673
105190	7	673
105191	7	673
105192	7	673
105193	7	673
105194	7	673
105195	7	673
105196	7	673
105197	7	673
105198	7	673
105199	7	673
105200	7	673
105201	7	673
105202	7	674
105203	7	674
105204	7	674
105205	7	674
105206	7	674
105207	7	674
105208	7	674
105209	7	677
105210	7	677
105211	7	677
105212	7	677
105213	7	677
105214	7	677
105215	7	677
105216	7	677
105217	7	677
105218	7	677
105219	7	678
105220	7	678
105221	7	678
105222	7	678
105223	7	678
105224	7	678
105225	7	678
105226	7	678
105227	7	678
105228	7	679
105229	7	679
105230	7	679
105231	7	679
105232	7	679
105233	7	679
105234	7	679
105235	7	679
105236	7	679
105237	7	679
105238	7	679
105239	7	679
105240	7	679
105241	7	679
105242	7	679
105243	7	679
105244	7	679
105245	7	679
105246	7	680
105247	7	680
105248	7	680
105249	7	680
105250	7	680
105251	7	680
105252	7	680
105253	7	680
105254	7	681
105255	7	681
105256	7	681
105257	7	681
105258	7	681
105259	7	681
105260	7	681
105261	7	681
105262	7	681
105263	7	681
105264	7	681
105265	7	681
105266	7	681
105267	7	682
105268	7	682
105269	7	682
105270	7	682
105271	7	682
105272	7	682
105273	7	682
105274	7	682
105275	7	682
105276	7	682
105277	7	682
105278	7	682
105279	7	682
105280	7	682
105281	7	682
105282	7	683
105283	7	683
105284	7	683
105285	7	683
105286	7	683
105287	7	683
105288	7	683
105289	7	683
105290	7	683
105291	7	683
105292	7	683
105293	7	683
105294	7	683
105295	7	684
105296	7	684
105297	7	684
105298	7	684
105299	7	684
105300	7	684
105301	7	684
105302	7	684
105303	7	684
105304	7	684
105305	7	684
105306	7	684
105307	7	684
105308	7	684
105309	7	684
105310	7	685
105311	7	685
105312	7	685
105313	7	685
105314	7	685
105315	7	685
105316	7	685
105317	7	685
105318	7	685
105319	7	685
105320	7	685
105321	7	685
105322	7	685
105323	7	685
105324	7	685
105325	7	685
105326	7	685
105327	7	685
105328	7	685
105329	7	685
105330	7	685
105331	7	685
105332	7	686
105333	7	686
105334	7	686
105335	7	686
105336	7	686
105337	7	686
105338	7	686
105339	7	686
105340	7	686
105341	7	686
105342	7	686
105343	7	686
105344	7	686
105345	7	686
105346	7	688
105347	7	688
105348	7	688
105349	7	688
105350	7	688
105351	7	688
105352	7	688
105353	7	688
105354	7	688
105355	7	688
105356	7	688
105357	7	688
105358	7	688
105359	7	689
105360	7	689
105361	7	689
105362	7	689
105363	7	689
105364	7	689
105365	7	689
105366	7	689
105367	7	689
105368	7	689
105369	7	689
105370	7	689
105371	7	689
105372	7	690
105373	7	690
105374	7	690
105375	7	690
105376	7	690
105377	7	690
105378	7	690
105379	7	690
105380	7	690
105381	7	690
105382	7	690
105383	7	690
105384	7	690
105385	7	690
105386	7	690
105387	7	690
105388	7	690
105389	7	690
105390	7	690
105391	7	690
105392	7	690
105393	7	690
105394	7	690
105395	7	690
105396	7	690
105397	7	690
105398	7	690
105399	7	690
105400	7	690
105401	7	690
105402	7	691
105403	7	691
105404	7	691
105405	7	691
105406	7	691
105407	7	692
105408	7	692
105409	7	692
105410	7	692
105411	7	692
105412	7	692
105413	7	692
105414	7	692
105415	7	692
105416	7	692
105417	7	692
105418	7	693
105419	7	693
105420	7	693
105421	7	693
105422	7	693
105423	7	693
105424	7	693
105425	7	693
105426	7	693
105427	7	693
105428	7	693
105429	7	693
105430	7	693
105431	7	693
105432	7	693
105433	7	693
105434	7	694
105435	7	694
105436	7	694
105437	7	694
105438	7	694
105439	7	694
105440	7	694
105441	7	694
105442	7	694
105443	7	694
105444	7	694
105445	7	694
105446	7	694
105447	7	694
105448	7	694
105449	7	694
105450	7	694
105451	7	694
105452	7	694
105453	7	695
105454	7	695
105455	7	695
105456	7	695
105457	7	695
105458	7	695
105459	7	695
105460	7	695
105461	7	695
105462	7	695
105463	7	695
105464	7	696
105465	7	696
105466	7	696
105467	7	696
105468	7	696
105469	7	696
105470	7	696
105471	7	696
105472	7	696
105473	7	696
105474	7	696
105475	7	696
105476	7	696
105477	7	696
105478	7	696
105479	7	696
105480	7	696
105481	7	696
105482	7	696
105483	7	696
105484	7	696
105485	7	696
105486	7	696
105487	7	697
105488	7	697
105489	7	697
105490	7	697
105491	7	697
105492	7	697
105493	7	697
105494	7	697
105495	7	697
105496	7	697
105497	7	697
105498	7	697
105499	7	698
105500	7	698
105501	7	698
105502	7	698
105503	7	698
105504	7	698
105505	7	698
105506	7	698
105507	7	698
105508	7	698
105509	7	698
105510	7	698
105511	7	698
105512	7	698
105513	7	698
105514	7	699
105515	7	699
105516	7	699
105517	7	699
105518	7	699
105519	7	699
105520	7	699
105521	7	699
105522	7	699
105523	7	700
105524	7	700
105525	7	700
105526	7	700
105527	7	700
105528	7	700
105529	7	700
105530	7	700
105531	7	700
105532	7	700
105533	7	701
105534	7	701
105535	7	701
105536	7	701
105537	7	701
105538	7	701
105539	7	701
105540	7	701
105541	7	702
105542	7	702
105543	7	702
105544	7	702
105545	7	702
105546	7	702
105547	7	702
105548	7	702
105549	7	702
105550	7	703
105551	7	703
105552	7	703
105553	7	703
105554	7	704
105555	7	704
105556	7	704
105557	7	704
105558	7	704
105559	7	704
105560	7	704
105561	7	704
105562	7	704
105563	7	704
105564	7	704
105565	7	704
105566	7	704
105567	7	704
105568	7	704
105569	7	704
105570	7	704
105571	7	704
105572	7	704
105573	7	704
105574	7	704
105575	7	705
105576	7	705
105577	7	705
105578	7	705
105579	7	705
105580	7	705
105581	7	705
105582	7	705
105583	7	705
105584	7	705
105585	7	705
105586	7	705
105587	7	705
105588	7	705
105589	7	705
105590	7	705
105591	7	705
105592	7	705
105593	7	705
105594	7	705
105595	7	705
105596	7	705
105597	7	705
105598	7	705
105599	7	705
105600	7	705
105601	7	705
105602	7	706
105603	7	706
105604	7	706
105605	7	706
105606	7	706
105607	7	706
105608	7	706
105609	7	706
105610	7	706
105611	7	706
105612	7	706
105613	7	706
105614	7	706
105615	7	706
105616	7	706
105617	7	706
105618	7	706
105619	7	706
105620	7	706
105621	7	706
105622	7	707
105623	7	707
105624	7	707
