id	type	provenance	prompt	answer	choices	evidence	source_dataset
SM-3114	split	corpus	Split into members: “puṇyakṛto”	puṇya + kṛt		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3115	split	corpus	Split into members: “puṇyānyāyatanāni”	puṇya + āyatana		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3116	split	corpus	Split into members: “puruṣavyāghre”	puruṣa + vyāghra		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3117	split	corpus	Split into members: “puruṣārtho”	puruṣa + artha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3118	split	corpus	Split into members: “puṣpavṛṣṭiṁ”	puṣpa + vṛṣṭi		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3119	split	corpus	Split into members: “prakṛtistho”	prakṛti + stha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3120	split	corpus	Split into members: “prajñācakṣuṣam”	prajñā + cakṣus		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3121	split	corpus	Split into members: “prayutānyarbudāni”	prayuta + arbuda		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3122	split	corpus	Split into members: “prācīnāvītī”	prācīna + āvītin		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3123	split	corpus	Split into members: “preṣyatāṁ”	preṣya + tā		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3124	split	corpus	Split into members: “balidānaṁ”	bali + dāna		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3125	split	corpus	Split into members: “bahudoṣasya”	bahu + doṣa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3126	split	corpus	Split into members: “bahumānena”	bahu + māna		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3127	split	corpus	Split into members: “bahurūpam”	bahu + rūpa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3128	split	corpus	Split into members: “bahurūpo”	bahu + rūpa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3129	split	corpus	Split into members: “brahmaputro”	brahman + putra		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3130	split	corpus	Split into members: “brahmarṣayaḥ”	brahman + ṛṣi		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3131	split	corpus	Split into members: “brahmalokaḥ”	brahman + loka		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3132	split	corpus	Split into members: “bhīmārjunau”	bhīma + arjuna		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3133	split	corpus	Split into members: “madrarājam”	madra + rāja		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3134	split	corpus	Split into members: “madhyastho”	madhya + stha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3135	split	corpus	Split into members: “mandabuddhiḥ”	manda + buddhi		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3136	split	corpus	Split into members: “mahaccāpaṁ”	mahat + cāpa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3137	split	corpus	Split into members: “maharṣayo”	mahat + ṛṣi		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3138	split	corpus	Split into members: “mahākāyāḥ”	mahat + kāya		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3139	split	corpus	Split into members: “mahāgajam”	mahat + gaja		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3140	split	corpus	Split into members: “mahānubhāvo”	mahat + anubhāva		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3141	split	corpus	Split into members: “mahāpadme”	mahat + padma		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3142	split	corpus	Split into members: “mahābhoge”	mahat + bhoga		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3143	split	corpus	Split into members: “mahāyajñe”	mahat + yajña		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3144	split	corpus	Split into members: “mahārathāt”	mahat + ratha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3145	split	corpus	Split into members: “mahāvyūhaṁ”	mahat + vyūha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3146	split	corpus	Split into members: “maheṣvāsa”	mahat + iṣvāsa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3147	split	corpus	Split into members: “mahotsāhaḥ”	mahat + utsāha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3148	split	corpus	Split into members: “mahotsāhā”	mahat + utsāha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3149	split	corpus	Split into members: “māsārdhaṁ”	māsa + ardha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3150	split	corpus	Split into members: “mitrārthe”	mitra + artha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3151	split	corpus	Split into members: “mṛduvahninā”	mṛdu + vahni		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3152	split	corpus	Split into members: “yavakolakulatthānāṁ”	yava + kola + kulattha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3153	split	corpus	Split into members: “yavakrīr”	ya + vakrī		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3154	split	corpus	Split into members: “yājanādhyāpane”	yājana + adhyāpana		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3155	split	corpus	Split into members: “yāmayugmaṁ”	yāma + yugma		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3156	split	corpus	Split into members: “yugāntāgnir”	yuga + anta + agni		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3157	split	corpus	Split into members: “yogīndro”	yogin + indra		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3158	split	corpus	Split into members: “raktākṣaṁ”	rakta + akṣa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3159	split	corpus	Split into members: “rakṣāvaraṇaguptiṁ”	rakṣā + āvaraṇa + gupti		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3160	split	corpus	Split into members: “rajastamobhyāṁ”	rajas + tamas		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3161	split	corpus	Split into members: “ratnaparvataṁ”	ratna + parvata		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3162	split	corpus	Split into members: “rathenājau”	ratha + āji		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3163	split	corpus	Split into members: “rasapākayoḥ”	rasa + pāka		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3164	split	corpus	Split into members: “rasādayo”	rasa + ādi		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3165	split	corpus	Split into members: “rājadharmān”	rājan + dharma		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3166	split	corpus	Split into members: “rājaputrāḥ”	rājan + putra		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3167	split	corpus	Split into members: “rājasutā”	rājan + sutā		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3168	split	corpus	Split into members: “rudralokāya”	rudra + loka		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3169	split	corpus	Split into members: “rudrasyānucaro”	rudra + anucara		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3170	split	corpus	Split into members: “laghupuṭaṁ”	laghu + puṭa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3171	split	corpus	Split into members: “lokeśa”	loka + īśa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3172	split	corpus	Split into members: “vakṣaḥsthale”	vakṣas + sthala		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3173	split	corpus	Split into members: “vajrasthāne”	vajra + sthāna		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3174	split	corpus	Split into members: “vajrābhraṁ”	vajra + abhra		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3175	split	corpus	Split into members: “varāṅgarūpiṇāṁ”	vara + aṅga + rūpin		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3176	split	corpus	Split into members: “vahnimadhye”	vahni + madhya		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3177	split	corpus	Split into members: “vākyajño”	vākya + jña		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3178	split	corpus	Split into members: “vāṅmanasī”	vāc + manas		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3179	split	corpus	Split into members: “vātakaphāpahā”	vāta + kapha + apaha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3180	split	corpus	Split into members: “viprarṣer”	vipra + ṛṣi		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3181	split	corpus	Split into members: “viprendro”	vipra + indra		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3182	split	corpus	Split into members: “viśālākṣa”	viśāla + akṣa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3183	split	corpus	Split into members: “vratānte”	vrata + anta		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3184	split	corpus	Split into members: “śatamāṁśena”	śatama + aṁśa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3185	split	corpus	Split into members: “śabdādayo”	śabda + ādi		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3186	split	corpus	Split into members: “śālagrāmaśilāyāṁ”	śālagrāma + śilā		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3187	split	corpus	Split into members: “śivapuraṁ”	śiva + pura		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3188	split	corpus	Split into members: “śivāmbunā”	śiva + ambu		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3189	split	corpus	Split into members: “śuddhyarthaṁ”	śuddhi + artha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3190	split	corpus	Split into members: “śailendra”	śaila + indra		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3191	split	corpus	Split into members: “śrāddhakāle”	śrāddha + kāla		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3192	split	corpus	Split into members: “sakṛdāgāmiphale”	sakṛdāgāmin + phala		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3193	split	corpus	Split into members: “sattvapāte”	sattva + pāta		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3194	split	corpus	Split into members: “satyavacanaṁ”	satya + vacana		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3195	split	corpus	Split into members: “saptapadaṁ”	saptan + pada		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3196	split	corpus	Split into members: “saptarātrāt”	saptan + rātra		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3197	split	corpus	Split into members: “saptāhāt”	saptan + aha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3198	split	corpus	Split into members: “siddhayoga”	siddha + yoga		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3199	split	corpus	Split into members: “suragaṇāḥ”	sura + gaṇa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3200	split	corpus	Split into members: “suragaṇaiḥ”	sura + gaṇa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3201	split	corpus	Split into members: “sthālīmadhye”	sthālī + madhya		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
SM-3202	split	corpus	Split into members: “sthiratvaṁ”	sthira + tva		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 12	dcs-compound-dictionary
