id	type	index_token	gender	stem_class	question	answer	choices
ZD-2943	odd-one-out	mfn·2b	mfn	ā-stem	Which word does NOT share the paradigm class of the others: हर्म्येष्ठा (harmyeṣṭhā), अगर्भा (agarbhā), नरेष्ठा (nareṣṭhā), तृणजम्भन् (tṛṇajambhan)?	तृणजम्भन् (tṛṇajambhan)	हर्म्येष्ठा (harmyeṣṭhā) | नरेष्ठा (nareṣṭhā) | तृणजम्भन् (tṛṇajambhan) | अगर्भा (agarbhā)
ZD-2944	odd-one-out	mfn·2b	mfn	ā-stem	Which word does NOT share the paradigm class of the others: उपदा (upadā), उपस्था (upasthā), अप्सा (apsā), अभ्यवदान्य (abhyavadānya)?	अभ्यवदान्य (abhyavadānya)	अप्सा (apsā) | उपदा (upadā) | अभ्यवदान्य (abhyavadānya) | उपस्था (upasthā)
ZD-2945	odd-one-out	m·8na*	m	consonant-stem	Which word does NOT share the paradigm class of the others: श्रुतर्वन् (śrutarvan), अभियुग्वन् (abhiyugvan), अथर्वन् (atharvan), एकर्तु (ekartu)?	एकर्तु (ekartu)	अभियुग्वन् (abhiyugvan) | एकर्तु (ekartu) | श्रुतर्वन् (śrutarvan) | अथर्वन् (atharvan)
ZD-2946	odd-one-out	m·8na*	m	consonant-stem	Which word does NOT share the paradigm class of the others: प्रेर्त्वन् (prertvan), स्तरीमन् (starīman), प्रतिदिवन् (pratidivan), पपु (papu)?	पपु (papu)	प्रतिदिवन् (pratidivan) | पपु (papu) | स्तरीमन् (starīman) | प्रेर्त्वन् (prertvan)
ZD-2947	odd-one-out	m·8na*	m	consonant-stem	Which word does NOT share the paradigm class of the others: ध्यामन् (dhyāman), पद्वन् (padvan), सृक्वन् (sṛkvan), वासःपल्पूली (vāsaḥpalpūlī)?	वासःपल्पूली (vāsaḥpalpūlī)	सृक्वन् (sṛkvan) | वासःपल्पूली (vāsaḥpalpūlī) | ध्यामन् (dhyāman) | पद्वन् (padvan)
ZD-2948	odd-one-out	m·8na*	m	consonant-stem	Which word does NOT share the paradigm class of the others: यवन् (yavan), ग्रावन् (grāvan), सामन् (sāman), सनि (sani)?	सनि (sani)	यवन् (yavan) | ग्रावन् (grāvan) | सनि (sani) | सामन् (sāman)
ZD-2949	odd-one-out	m·8na*	m	consonant-stem	Which word does NOT share the paradigm class of the others: सुप्लन् (suplan), सत्वन् (satvan), अशन् (aśan), शुम्भू (śumbhū)?	शुम्भू (śumbhū)	शुम्भू (śumbhū) | अशन् (aśan) | सत्वन् (satvan) | सुप्लन् (suplan)
ZD-2950	odd-one-out	m·8na*	m	consonant-stem	Which word does NOT share the paradigm class of the others: राजन् (rājan), वेमन् (veman), सघन् (saghan), कुकन्यका (kukanyakā)?	कुकन्यका (kukanyakā)	वेमन् (veman) | सघन् (saghan) | कुकन्यका (kukanyakā) | राजन् (rājan)
ZD-2951	odd-one-out	m·8na*	m	consonant-stem	Which word does NOT share the paradigm class of the others: धृत्वन् (dhṛtvan), भ्रशिमन् (bhraśiman), क्लेदन् (kledan), सार्वसेनि (sārvaseni)?	सार्वसेनि (sārvaseni)	धृत्वन् (dhṛtvan) | भ्रशिमन् (bhraśiman) | सार्वसेनि (sārvaseni) | क्लेदन् (kledan)
ZD-2952	odd-one-out	m·8na*	m	consonant-stem	Which word does NOT share the paradigm class of the others: तक्षन् (takṣan), अश्मन् (aśman), अयवन् (ayavan), वातपति (vātapati)?	वातपति (vātapati)	वातपति (vātapati) | अश्मन् (aśman) | तक्षन् (takṣan) | अयवन् (ayavan)
ZD-2953	odd-one-out	mfn·4b+2	mfn	ī-stem	Which word does NOT share the paradigm class of the others: पर्णवी (parṇavī), भ्रातृव्यघ्नी (bhrātṛvyaghnī), अग्निश्री (agniśrī), स्था (sthā)?	स्था (sthā)	पर्णवी (parṇavī) | स्था (sthā) | अग्निश्री (agniśrī) | भ्रातृव्यघ्नी (bhrātṛvyaghnī)
ZD-2954	odd-one-out	mfn·4b+2	mfn	ī-stem	Which word does NOT share the paradigm class of the others: दुराधी (durādhī), देवावी (devāvī), प्रतीवी (pratīvī), गलहस्तय् (galahastay)?	गलहस्तय् (galahastay)	दुराधी (durādhī) | देवावी (devāvī) | गलहस्तय् (galahastay) | प्रतीवी (pratīvī)
ZD-2955	odd-one-out	mfn·4b+2	mfn	ī-stem	Which word does NOT share the paradigm class of the others: पदनी (padanī), सद्यःक्री (sadyaḥkrī), हरिश्री (hariśrī), अर्वाञ्च् (arvāñc)?	अर्वाञ्च् (arvāñc)	हरिश्री (hariśrī) | अर्वाञ्च् (arvāñc) | पदनी (padanī) | सद्यःक्री (sadyaḥkrī)
ZD-2956	odd-one-out	mfn·4b+2	mfn	ī-stem	Which word does NOT share the paradigm class of the others: यज्ञप्री (yajñaprī), शतवाही (śatavāhī), देवश्री (devaśrī), उरुव्यञ्च् (uruvyañc)?	उरुव्यञ्च् (uruvyañc)	यज्ञप्री (yajñaprī) | शतवाही (śatavāhī) | देवश्री (devaśrī) | उरुव्यञ्च् (uruvyañc)
ZD-2957	odd-one-out	mfn·4b+2	mfn	ī-stem	Which word does NOT share the paradigm class of the others: ब्रह्मप्री (brahmaprī), गणश्री (gaṇaśrī), वशनी (vaśanī), चक्षुर्दा (cakṣurdā)?	चक्षुर्दा (cakṣurdā)	गणश्री (gaṇaśrī) | ब्रह्मप्री (brahmaprī) | वशनी (vaśanī) | चक्षुर्दा (cakṣurdā)
ZD-2958	odd-one-out	mfn·4b+2	mfn	ī-stem	Which word does NOT share the paradigm class of the others: दुष्प्रावी (duṣprāvī), सधनी (sadhanī), हिरण्यवी (hiraṇyavī), बहुगु (bahugu)?	बहुगु (bahugu)	बहुगु (bahugu) | सधनी (sadhanī) | हिरण्यवी (hiraṇyavī) | दुष्प्रावी (duṣprāvī)
ZD-2959	odd-one-out	mfn·4b+2	mfn	ī-stem	Which word does NOT share the paradigm class of the others: सुश्री (suśrī), ग्रामणी (grāmaṇī), गतश्री (gataśrī), षट्त्रिंशदहशस् (ṣaṭtriṃśadahaśas)?	षट्त्रिंशदहशस् (ṣaṭtriṃśadahaśas)	गतश्री (gataśrī) | सुश्री (suśrī) | ग्रामणी (grāmaṇī) | षट्त्रिंशदहशस् (ṣaṭtriṃśadahaśas)
ZD-2960	odd-one-out	mfn·4b+2	mfn	ī-stem	Which word does NOT share the paradigm class of the others: पारावतघ्नी (pārāvataghnī), यज्ञनी (yajñanī), मन्युमी (manyumī), अपापकाशिन् (apāpakāśin)?	अपापकाशिन् (apāpakāśin)	मन्युमी (manyumī) | यज्ञनी (yajñanī) | अपापकाशिन् (apāpakāśin) | पारावतघ्नी (pārāvataghnī)
ZD-2961	odd-one-out	mfn·4	mfn	ī-stem	Which word does NOT share the paradigm class of the others: आनुरोहिणी (ānurohiṇī), अलक्ष्मी (alakṣmī), अधिश्री (adhiśrī), सुज्योतिस् (sujyotis)?	सुज्योतिस् (sujyotis)	अलक्ष्मी (alakṣmī) | अधिश्री (adhiśrī) | आनुरोहिणी (ānurohiṇī) | सुज्योतिस् (sujyotis)
ZD-2962	odd-one-out	mfn·4	mfn	ī-stem	Which word does NOT share the paradigm class of the others: अथर्वी (atharvī), सुती (sutī), वसूमती (vasūmatī), सुमन्तुनामन् (sumantunāman)?	सुमन्तुनामन् (sumantunāman)	अथर्वी (atharvī) | वसूमती (vasūmatī) | सुती (sutī) | सुमन्तुनामन् (sumantunāman)
ZD-2963	odd-one-out	mfn·4	mfn	ī-stem	Which word does NOT share the paradigm class of the others: श्री (śrī), ऊर्ध्वस्तनी (ūrdhvastanī), प्रजायिनी (prajāyinī), स्वर्गिन् (svargin)?	स्वर्गिन् (svargin)	श्री (śrī) | स्वर्गिन् (svargin) | प्रजायिनी (prajāyinī) | ऊर्ध्वस्तनी (ūrdhvastanī)
ZD-2964	odd-one-out	mfn·4	mfn	ī-stem	Which word does NOT share the paradigm class of the others: दीधी (dīdhī), हसन्ती (hasantī), अर्थगर्भवती (arthagarbhavatī), निकृत्वन् (nikṛtvan)?	निकृत्वन् (nikṛtvan)	हसन्ती (hasantī) | अर्थगर्भवती (arthagarbhavatī) | दीधी (dīdhī) | निकृत्वन् (nikṛtvan)
ZD-2965	odd-one-out	mfn·4	mfn	ī-stem	Which word does NOT share the paradigm class of the others: कधप्री (kadhaprī), चञ्चुरी (cañcurī), अपभी (apabhī), सहधर्मचारिन् (sahadharmacārin)?	सहधर्मचारिन् (sahadharmacārin)	कधप्री (kadhaprī) | चञ्चुरी (cañcurī) | अपभी (apabhī) | सहधर्मचारिन् (sahadharmacārin)
ZD-2966	odd-one-out	mfn·4	mfn	ī-stem	Which word does NOT share the paradigm class of the others: कर्णी (karṇī), सुरतरङ्गिणी (surataraṅgiṇī), गर्भोपघातिनी (garbhopaghātinī), जनगत् (janagat)?	जनगत् (janagat)	गर्भोपघातिनी (garbhopaghātinī) | कर्णी (karṇī) | जनगत् (janagat) | सुरतरङ्गिणी (surataraṅgiṇī)
ZD-2967	odd-one-out	mfn·4	mfn	ī-stem	Which word does NOT share the paradigm class of the others: पीनोध्नी (pīnodhnī), भरिणी (bhariṇī), आनुरोहिणी (ānurohiṇī), वेद्य (vedya)?	वेद्य (vedya)	पीनोध्नी (pīnodhnī) | वेद्य (vedya) | आनुरोहिणी (ānurohiṇī) | भरिणी (bhariṇī)
ZD-2968	odd-one-out	mfn·4	mfn	ī-stem	Which word does NOT share the paradigm class of the others: अनुक्री (anukrī), प्रतोली (pratolī), उशती (uśatī), उदाद्यन्त (udādyanta)?	उदाद्यन्त (udādyanta)	उशती (uśatī) | अनुक्री (anukrī) | उदाद्यन्त (udādyanta) | प्रतोली (pratolī)
ZD-2969	odd-one-out	n·3	n	i-stem	Which word does NOT share the paradigm class of the others: अध्यस्थि (adhyasthi), स्वर्णारि (svarṇāri), गन्धि (gandhi), मिथ्याकर्मन् (mithyākarman)?	मिथ्याकर्मन् (mithyākarman)	मिथ्याकर्मन् (mithyākarman) | गन्धि (gandhi) | अध्यस्थि (adhyasthi) | स्वर्णारि (svarṇāri)
ZD-2970	odd-one-out	n·3	n	i-stem	Which word does NOT share the paradigm class of the others: काकाक्षि (kākākṣi), हचि (haci), अरीति (arīti), सुधी (sudhī)?	सुधी (sudhī)	अरीति (arīti) | सुधी (sudhī) | काकाक्षि (kākākṣi) | हचि (haci)
ZD-2971	odd-one-out	n·3	n	i-stem	Which word does NOT share the paradigm class of the others: इ (i), सृक्वि (sṛkvi), शरीरास्थि (śarīrāsthi), अनपायिन् (anapāyin)?	अनपायिन् (anapāyin)	शरीरास्थि (śarīrāsthi) | इ (i) | अनपायिन् (anapāyin) | सृक्वि (sṛkvi)
ZD-2972	odd-one-out	n·3	n	i-stem	Which word does NOT share the paradigm class of the others: स्थावरादि (sthāvarādi), पार्थवि (pārthavi), मि (mi), हेषस् (heṣas)?	हेषस् (heṣas)	हेषस् (heṣas) | मि (mi) | पार्थवि (pārthavi) | स्थावरादि (sthāvarādi)
ZD-2973	odd-one-out	n·3	n	i-stem	Which word does NOT share the paradigm class of the others: वर्णि (varṇi), जवादि (javādi), वेदि (vedi), भगवन्त् (bhagavant)?	भगवन्त् (bhagavant)	जवादि (javādi) | वर्णि (varṇi) | वेदि (vedi) | भगवन्त् (bhagavant)
