pack	sent_n	sent_sub	tok_idx	form_slp1	surface_ru	lemma_ru	root_ru	layer_hit
nala-3	13	1	1	dfzwvA	увидев	увидев	увидев	surface+lemma+root
nala-3	13	1	2	eva	именно	именно		surface+lemma
nala-3	13	1	3	vavfDe	выросла	возрастает	возрастает	surface+lemma+root
nala-3	13	1	4	kAmas	желание	желание		surface+lemma
nala-3	13	1	5	tAM	ее	он		surface+lemma
nala-3	13	1	6	cAru	милое	милое		surface+lemma
nala-3	13	1	7	hAsinIm		улыбкой		lemma
nala-3	13	2	0	satyaM	истинно	правду		surface+lemma
nala-3	13	2	1	cikIrzamARas		желая сделать	желая сделать	lemma+root
nala-3	13	2	2	tu	же	же	же	surface+lemma+root
nala-3	13	2	3	DArayAmAsa	поддерживал	поддерживают	поддерживают	surface+lemma+root
nala-3	13	2	4	hfcCayam	лежащее в сердце	лежащее в сердце		surface+lemma
nala-3	14	1	0	tatas	тогда	тогда		surface+lemma
nala-3	14	1	1	tA	эти	он		surface+lemma
nala-3	14	1	2	nEzaDaM				none
nala-3	14	1	3	dfzwvA	увидев	увидев	увидев	surface+lemma+root
nala-3	14	1	4	saMBrAntAH		охвачена ужасом	блуждает	lemma+root
nala-3	14	1	5	parama	высший	высшее		surface+lemma
nala-3	14	1	6	aNganAH	девы	женщина		surface+lemma
nala-3	14	2	0	AsaneByaH	с сидений	сиденье		surface+lemma
nala-3	14	2	1	samutpetus		взлетел	упал	lemma+root
nala-3	14	2	2	tejasA	блеском	блеск		surface+lemma
nala-3	14	2	3	tasya	его	он		surface+lemma
nala-3	14	2	4	DarzitAH		похитить	похитить	lemma+root
nala-3	15	1	0	praSaSaMsuS		восхваляют	скажи	lemma+root
nala-3	15	1	1	ca	и	и		surface+lemma
nala-3	15	1	2	su	хорошенько	выжимающего	выжимающего	surface+lemma+root
nala-3	15	1	3	prItAH	довольные	доволен	доволен	surface+lemma+root
nala-3	15	1	4	nalaM	Налу	Нала		surface+lemma
nala-3	15	1	5	tA	эти	он		surface+lemma
nala-3	15	1	6	vismaya	изумление	изумление		surface+lemma
nala-3	15	1	7	anvitAH	наделенные	исполненные		surface+lemma
nala-3	15	2	0	na	не	не		surface+lemma
nala-3	15	2	1	ca	и	и		surface+lemma
nala-3	15	2	2	enam	его	его		surface+lemma
nala-3	15	2	3	aByaBAzanta	заговорить	сказал	сказал	surface+lemma+root
nala-3	15	2	4	manoBiH	умом	ум		surface+lemma
nala-3	15	2	5	tu	же	же	же	surface+lemma+root
nala-3	15	2	6	aByacintayan	гадали	Не посчитаюсь	подумал	surface+lemma+root
nala-3	16	1	0	aho	увы	увы		surface+lemma
nala-3	16	1	1	rUpam	образ	образ		surface+lemma
nala-3	16	1	2	aho	увы	увы		surface+lemma
nala-3	16	1	3	kAntir	красота	красотой		surface+lemma
nala-3	16	1	4	aho	увы	увы		surface+lemma
nala-3	16	1	5	DEryaM				none
nala-3	16	1	6	mahAtmanaH	великого духом	великий духом		surface+lemma
nala-3	16	2	0	ko	кто	что		surface+lemma
nala-3	16	2	1	yaM	кого	это		surface+lemma
nala-3	16	2	2	devo	бог	боги		surface+lemma
nala-3	16	2	3	nu	же	же	же	surface+lemma+root
nala-3	16	2	4	yakzo		якши		lemma
nala-3	16	2	5	nu	же	же	же	surface+lemma+root
nala-3	16	2	6	ganDarvo	Гандхарва	гандхарвы		surface+lemma
nala-3	16	2	7	nu	же	же	же	surface+lemma+root
nala-3	16	2	8	Bavizyati	будет	будет	будет	surface+lemma+root
nala-3	17	1	0	na	не	не		surface+lemma
nala-3	17	1	1	tu	же	же	же	surface+lemma+root
nala-3	17	1	2	enam	его	его		surface+lemma
nala-3	17	1	3	Saknuvanti	могут	способен	способен	surface+lemma+root
nala-3	17	1	4	sma	же	же		surface+lemma
nala-3	17	1	5	vyAhartum	говорить	произнося	похитил	surface+lemma+root
nala-3	17	1	6	api	также	также		surface+lemma
nala-3	17	1	7	kiMcana	ничего	никто		surface+lemma
nala-3	17	2	0	tejasA	блеском	блеск		surface+lemma
nala-3	17	2	1	DarzitAH		похитить	похитить	lemma+root
nala-3	17	2	2	sarvA	все	все		surface+lemma
nala-3	17	2	3	lajjAvatyo		стыдливые		lemma
nala-3	17	2	4	vara	лучший	лучший		surface+lemma
nala-3	17	2	5	aNganAH	девы	женщина		surface+lemma
nala-3	18	1	0	aTa	и	и		surface+lemma
nala-3	18	1	1	enam	его	его		surface+lemma
nala-3	18	1	2	smayamAnA	улыбаться	улыбаясь	улыбаясь	surface+lemma+root
nala-3	18	1	3	iva	как	как		surface+lemma
nala-3	18	1	4	smita	улыбка	улыбка		surface+lemma
nala-3	18	1	5	pUrva	прежде	прежде		surface+lemma
nala-3	18	1	6	aBiBAziRI				none
nala-3	18	2	0	damayantI	Дамаянти	Дамаянти		surface+lemma
nala-3	18	2	1	nalaM	Налу	Нала		surface+lemma
nala-3	18	2	2	vIram	героя	герой		surface+lemma
nala-3	18	2	3	aByaBAzata	сказал	сказал	сказал	surface+lemma+root
nala-3	18	2	4	vismitA	изумленная	изумленные	улыбаясь	surface+lemma+root
nala-3	19	1	0	kaH	кто	что		surface+lemma
nala-3	19	1	1	tvam	ты	тебя		surface+lemma
nala-3	19	1	2	sarva	все	все		surface+lemma
nala-3	19	1	3	anavadya	безупречный	безупречный		surface+lemma
nala-3	19	1	4	aNgEH		тело		lemma
nala-3	19	1	5	mama	мне	я	я	surface+lemma+root
nala-3	19	1	6	hfcCaya	влюбился	лежащее в сердце		surface+lemma
nala-3	19	1	7	varDanEH		подкрепление		lemma
nala-3	19	2	0	prApto	пришел	достигнув	достигает	surface+lemma+root
nala-3	19	2	1	asi	ты	есть	есть	surface+lemma+root
nala-3	19	2	2	amara	бессмертные	бессмертные		surface+lemma
nala-3	19	2	3	vat	подобно	сказал	сказал	surface+lemma+root
nala-3	19	2	4	vIra	герой	герой		surface+lemma
nala-3	19	2	5	jYAtum	знать	зная	зная	surface+lemma+root
nala-3	19	2	6	icCAmi	хочу	хочу	хочу	surface+lemma+root
nala-3	19	2	7	te	тебе	тебя		surface+lemma
nala-3	19	2	8	naGa		безупречный		lemma
nala-3	2	1	0	ke	кто	что		surface+lemma
nala-3	2	1	1	vE		понесетъ		lemma
nala-3	2	1	2	BavantaH	вы	ты		surface+lemma
nala-3	2	1	3	kaH	кто	что		surface+lemma
nala-3	2	1	4	ca	и	и		surface+lemma
nala-3	2	1	5	asO		эти		lemma
nala-3	2	1	6	yasya	которого	что		surface+lemma
nala-3	2	1	7	aham	я	я	я	surface+lemma+root
nala-3	2	1	8	dUta	вестник	вестник		surface+lemma
nala-3	2	1	9	IpsitaH	мечтали	желанный	желанный	surface+lemma+root
nala-3	2	2	0	kiM	что	что		surface+lemma
nala-3	2	2	1	ca	и	и		surface+lemma
nala-3	2	2	2	tatra	там	там		surface+lemma
nala-3	2	2	3	mayA	я	я	я	surface+lemma+root
nala-3	2	2	4	kAryaM	дело	сделал	сделал	surface+lemma+root
nala-3	2	2	5	kaTayaDvaM	Объясните	рассказал	рассказал	surface+lemma+root
nala-3	2	2	6	yaTAtaTam	как оно есть	как оно есть		surface+lemma
nala-3	20	1	0	kaTam	как	как		surface+lemma
nala-3	20	1	1	AgamanaM	придет	возвращения		surface+lemma
nala-3	20	1	2	ca	и	и		surface+lemma
nala-3	20	1	3	iha	здесь	здесь		surface+lemma
nala-3	20	1	4	kaTaM	как	как		surface+lemma
nala-3	20	1	5	ca	и	и		surface+lemma
nala-3	20	1	6	asi	ты	есть	есть	surface+lemma+root
nala-3	20	1	7	na	не	не		surface+lemma
nala-3	20	1	8	lakzitaH	высказаного	заметил	увидев	surface+lemma+root
nala-3	20	2	0	su	хорошенько	выжимающего	выжимающего	surface+lemma+root
nala-3	20	2	1	rakzitam	охраняемый	охраняет	охраняет	surface+lemma+root
nala-3	20	2	2	hi	ведь	ведь	ведь	surface+lemma+root
nala-3	20	2	3	me	мне	я	я	surface+lemma+root
nala-3	20	2	4	veSma	дворец	дворец		surface+lemma
nala-3	20	2	5	rAjA	царь	царь		surface+lemma
nala-3	20	2	6	ca	и	и		surface+lemma
nala-3	20	2	7	eva	именно	именно		surface+lemma
nala-3	20	2	8	ugra	грозный	грозный		surface+lemma
nala-3	20	2	9	SAsanaH		повелению		lemma
nala-3	21	1	0	evam	так	так		surface+lemma
nala-3	21	1	1	uktaH	сказано	сказал	сказал	surface+lemma+root
nala-3	21	1	2	tu	же	же	же	surface+lemma+root
nala-3	21	1	3	vEdarByA				none
nala-3	21	1	4	nalas		Нала		lemma
nala-3	21	1	5	tAM	ее	он		surface+lemma
nala-3	21	1	6	pratyuvAca	ответил	ответил	сказал	surface+lemma+root
nala-3	21	1	7	ha	же	же		surface+lemma
nala-3	21	2	0	nalaM	Налу	Нала		surface+lemma
nala-3	21	2	1	mAM	меня	я	я	surface+lemma+root
nala-3	21	2	2	vidDi	знай	знает	знает	surface+lemma+root
nala-3	21	2	3	kalyARi	прекрасная	прекрасная		surface+lemma
nala-3	21	2	4	deva	боги	боги		surface+lemma
nala-3	21	2	5	dUtam	вестником	вестник		surface+lemma
nala-3	21	2	6	iha	здесь	здесь		surface+lemma
nala-3	21	2	7	Agatam	пришел	пришел	пришел	surface+lemma+root
nala-3	22	1	0	devAH	боги	боги		surface+lemma
nala-3	22	1	1	tvA	тебя	тебя		surface+lemma
nala-3	22	1	2	prAptum	достичь	достигнув	достигает	surface+lemma+root
nala-3	22	1	3	icCanti	желают	хочу	хочу	surface+lemma+root
nala-3	22	1	4	Sakro	Шакра	Шакра		surface+lemma
nala-3	22	1	5	gnir		Агни		lemma
nala-3	22	1	6	varuRo	Варуна	Варуна		surface+lemma
nala-3	22	1	7	yamaH	Яма	Яма		surface+lemma
nala-3	22	2	0	tezAm	их	он		surface+lemma
nala-3	22	2	1	anyatamaM		одного		lemma
nala-3	22	2	2	devaM	бога	боги		surface+lemma
nala-3	22	2	3	patiM	мужа	мужа		surface+lemma
nala-3	22	2	4	varaya	выбирай	выбирай	выбирай	surface+lemma+root
nala-3	22	2	5	SoBane	прекрасная	прекрасная		surface+lemma
nala-3	23	1	0	tezAm	их	он		surface+lemma
nala-3	23	1	1	eva	именно	именно		surface+lemma
nala-3	23	1	2	praBAvena	в силу	мощь		surface+lemma
nala-3	23	1	3	pravizwo	проник	вошел	вошел	surface+lemma+root
nala-3	23	1	4	ham		я	я	lemma+root
nala-3	23	1	5	a	о	о		surface+lemma
nala-3	23	1	6	lakzitaH	высказаного	заметил	увидев	surface+lemma+root
nala-3	23	2	0	praviSantaM		вошел	вошел	lemma+root
nala-3	23	2	1	hi	ведь	ведь	ведь	surface+lemma+root
nala-3	23	2	2	mAM	меня	я	я	surface+lemma+root
nala-3	23	2	3	kaScid	кто-нибудь	никто		surface+lemma
nala-3	23	2	4	na	не	не		surface+lemma
nala-3	23	2	5	apaSyat	увидел	вижу	вижу	surface+lemma+root
nala-3	23	2	6	na	не	не		surface+lemma
nala-3	23	2	7	api	также	также		surface+lemma
nala-3	23	2	8	avArayat	сдерживал	сдерживал	окружили	surface+lemma+root
nala-3	24	1	0	etad	это	это		surface+lemma
nala-3	24	1	1	arTam	цель	ради		surface+lemma
nala-3	24	1	2	ahaM	я	я	я	surface+lemma+root
nala-3	24	1	3	Badre	милая	благо		surface+lemma
nala-3	24	1	4	prezitaH	послан	послал	послал	surface+lemma+root
nala-3	24	1	5	sura	боги	боги		surface+lemma
nala-3	24	1	6	sattamEH		достойнейший		lemma
nala-3	24	2	0	etat	это	это		surface+lemma
nala-3	24	2	1	SrutvA	услышав	услышав	услышав	surface+lemma+root
nala-3	24	2	2	SuBe	для блеска	прекрасная		surface+lemma
nala-3	24	2	3	budDiM	разум	разум		surface+lemma
nala-3	24	2	4	prakuruzva	возведи	издавали	сделал	surface+lemma+root
nala-3	24	2	5	yaTA	как	как		surface+lemma
nala-3	24	2	6	icCasi	хочешь	хочу	хочу	surface+lemma+root
nala-3	3	1	0	evam	так	так		surface+lemma
nala-3	3	1	1	ukte	сказано	сказал	сказал	surface+lemma+root
nala-3	3	1	2	nEzaDena				none
nala-3	3	1	3	maGavAn	Магхаван	щедрый		surface+lemma
nala-3	3	1	4	pratyaBAzata	сказал	сказал	сказал	surface+lemma+root
nala-3	3	2	0	amarAn	бессмертных	бессмертные		surface+lemma
nala-3	3	2	1	vE		понесетъ		lemma
nala-3	3	2	2	niboDa	узнай	узнай	узнай	surface+lemma+root
nala-3	3	2	3	asmAn	нас	я	я	surface+lemma+root
nala-3	3	2	4	damayantI	Дамаянти	Дамаянти		surface+lemma
nala-3	3	2	5	arTam	цель	ради		surface+lemma
nala-3	3	2	6	AgatAn	пришедших	пришел	пришел	surface+lemma+root
nala-3	4	1	0	aham	я	я	я	surface+lemma+root
nala-3	4	1	1	indro	Индра	Индра		surface+lemma
nala-3	4	1	2	yam	кого	это		surface+lemma
nala-3	4	1	3	agniS	Агни	Агни		surface+lemma
nala-3	4	1	4	ca	и	и		surface+lemma
nala-3	4	1	5	taTA	так	так		surface+lemma
nala-3	4	1	6	eva	именно	именно		surface+lemma
nala-3	4	1	7	ayam	этот	это		surface+lemma
nala-3	4	1	8	apAmpatiH	Владыка вод	Владыка вод		surface+lemma
nala-3	4	2	0	SarIra	тело	тело		surface+lemma
nala-3	4	2	1	anta	конец	конец		surface+lemma
nala-3	4	2	2	karaH	положит	руки		surface+lemma
nala-3	4	2	3	nFRAM	человеческое	мужей		surface+lemma
nala-3	4	2	4	yamo	Яма	Яма		surface+lemma
nala-3	4	2	5	yam	кого	это		surface+lemma
nala-3	4	2	6	api	также	также		surface+lemma
nala-3	4	2	7	pArTiva	царь	царь		surface+lemma
nala-3	5	1	0	sa	он	он		surface+lemma
nala-3	5	1	1	vE		понесетъ		lemma
nala-3	5	1	2	tvam	ты	тебя		surface+lemma
nala-3	5	1	3	AgatAn	пришедших	пришел	пришел	surface+lemma+root
nala-3	5	1	4	asmAn	нас	я	я	surface+lemma+root
nala-3	5	1	5	damayantyE		Дамаянти		lemma
nala-3	5	1	6	nivedaya	поведай	поведал	поведал	surface+lemma+root
nala-3	5	2	0	lokapAlAH	Хранители мира	Хранители мира		surface+lemma
nala-3	5	2	1	saha	с	с		surface+lemma
nala-3	5	2	2	indrAH		Индра		lemma
nala-3	5	2	3	tvA	тебя	тебя		surface+lemma
nala-3	5	2	4	samAyAnti	пришли	подошедшего	идут	surface+lemma+root
nala-3	5	2	5	didfkzavaH	чтобы наблюдать	желая увидеть		surface+lemma
nala-3	6	1	0	prAptum	достичь	достигнув	достигает	surface+lemma+root
nala-3	6	1	1	icCanti	желают	хочу	хочу	surface+lemma+root
nala-3	6	1	2	devAs	боги	боги		surface+lemma
nala-3	6	1	3	tvAM	тебя	тебя		surface+lemma
nala-3	6	1	4	Sakro	Шакра	Шакра		surface+lemma
nala-3	6	1	5	gnir		Агни		lemma
nala-3	6	1	6	varuRo	Варуна	Варуна		surface+lemma
nala-3	6	1	7	yamaH	Яма	Яма		surface+lemma
nala-3	6	2	0	tezAm	их	он		surface+lemma
nala-3	6	2	1	anyatamaM		одного		lemma
nala-3	6	2	2	devaM	бога	боги		surface+lemma
nala-3	6	2	3	pati	муж	мужа		surface+lemma
nala-3	6	2	4	tve	в тебе	ты		surface+lemma
nala-3	6	2	5	varayasva	выбирай	выбирай	выбирай	surface+lemma+root
nala-3	6	2	6	ha	же	же		surface+lemma
nala-3	7	1	0	evam	так	так		surface+lemma
nala-3	7	1	1	uktaH	сказано	сказал	сказал	surface+lemma+root
nala-3	7	1	2	sa	он	он		surface+lemma
nala-3	7	1	3	SakreRa	Шакрой	Шакра		surface+lemma
nala-3	7	1	4	nalaH	Нала	Нала		surface+lemma
nala-3	7	1	5	prAYjalir	сложив почтительно руки	сложив ладони		surface+lemma
nala-3	7	1	6	abravIt	сказал	сказал	сказал	surface+lemma+root
nala-3	7	2	0	eka	один	один		surface+lemma
nala-3	7	2	1	arTa	ради	ради		surface+lemma
nala-3	7	2	2	samavetam		собравшихся	знай	lemma+root
nala-3	7	2	3	mAM	меня	я	я	surface+lemma+root
nala-3	7	2	4	na	не	не		surface+lemma
nala-3	7	2	5	prezayitum	отсылать	послал	послал	surface+lemma+root
nala-3	7	2	6	arhaTa	должны	должен	должен	surface+lemma+root
nala-3	8	1	0	devA	боги	боги		surface+lemma
nala-3	8	1	1	UcuH	сказали	сказал	сказал	surface+lemma+root
nala-3	8	2	0	karizya	Исполню	сделал	сделал	surface+lemma+root
nala-3	8	2	1	iti	так	так		surface+lemma
nala-3	8	2	2	saMSrutya	услышав	услышав	услышав	surface+lemma+root
nala-3	8	2	3	pUrvam	прежде	прежде		surface+lemma
nala-3	8	2	4	asmAsu	нас	я	я	surface+lemma+root
nala-3	8	2	5	nEzaDa				none
nala-3	8	3	0	na	не	не		surface+lemma
nala-3	8	3	1	karizyasi	сделаешь	сделал	сделал	surface+lemma+root
nala-3	8	3	2	kasmAt	почему	почему		surface+lemma
nala-3	8	3	3	tvaM	ты	тебя		surface+lemma
nala-3	8	3	4	vraja	загон	загон	загон	surface+lemma+root
nala-3	8	3	5	nEzaDa				none
nala-3	8	3	6	mAciram	немедля	немедля		surface+lemma
nala-3	9	1	0	bfhadaSva	Брихадашва	Брихадашва		surface+lemma
nala-3	9	1	1	uvAca	сказал	сказал	сказал	surface+lemma+root
nala-3	9	2	0	evam	так	так		surface+lemma
nala-3	9	2	1	uktaH	сказано	сказал	сказал	surface+lemma+root
nala-3	9	2	2	sa	он	он		surface+lemma
nala-3	9	2	3	devEs		боги		lemma
nala-3	9	2	4	tEr		он		lemma
nala-3	9	2	5	nEzaDaH				none
nala-3	9	2	6	punar	снова	снова		surface+lemma
nala-3	9	2	7	abravIt	сказал	сказал	сказал	surface+lemma+root
