verse	widx	form	lemma	root	pos	case	number	gender	person	tense	voice	nonfinite	derivation	compound	raw_morph
13.23	3	vetti	√vid	√vid	verb		sg		3	present	parasmaipada				Praes. P 1v.1
13.23	4	puruṣam	puruṣa	√pur	nominal	acc	sg	m							2n.1 m.
13.23	5	prakṛtim	prakṛti	√kṛ	nominal	acc	sg	f							2n.1 f.
13.23	6	ca	ca		indeclinable										av.
13.23	7	guṇaiḥ	guṇa	√grah	nominal	ins	pl	m							3n.3 m.
13.23	8	saha	saha		indeclinable										av.
13.23	9	sarvathā	sarvathā		indeclinable										av.
13.23	10	vartamānaḥ	vartamāna	√vṛt	participle	nom	sg	m				present-participle			PPr 1n.1 m.
13.23	11	api	api		indeclinable										av.
13.23	12	na	na		indeclinable										av.
13.23	13	saḥ	tat		pronoun	nom	sg	m							sn. 1n.1 m.
13.23	14	bhūyaḥ	bhūyaḥ		indeclinable										av.
13.23	15	abhijāyate	abhi-√jan	√jan	verb		sg		3	present	atmanepada				Praes. Ā 1v.1
13.24	1	dhyānena	dhyāna	√dhyai	nominal	ins	sg	n							3n.1 n.
13.24	2	ātmani	ātman		nominal	loc	sg	m							7n.1 m.
13.24	3	paśyanti	√dṛś	√dṛś	verb		pl		3	present	parasmaipada				Praes. P 1v.3
13.24	4	ke-cit	kim-cit		pronoun	nom	pl	m							sn. 1n.3 m.
13.24	5	ātmānam	ātman		nominal	acc	sg	m							2n.1 m.
13.24	6	ātmanā	ātman		nominal	ins	sg	m							3n.1 m.
13.24	7	anye	anya		pronoun	nom	pl	m							sn. 1n.3 m.
13.24	8	sāṁkhyena	sāṁkhya	√khyā	nominal	ins	sg	n							3n.1 n.
13.24	9	yogena	yoga	√yuj	nominal	ins	sg	m							3n.1 m.
13.24	10	karma-yogena	karma-yoga	√kṛ	nominal	ins	sg	m						tatpurusa	3n.1 m.
13.24	11	ca	ca		indeclinable										av.
13.24	12	apare	a-para		nominal	nom	pl	m							1n.3 m.
13.25	1	anye	anya		pronoun	nom	pl	m							sn. 1n.3 m.
13.25	2	tu	tu		indeclinable										av.
13.25	3	evam	evam		indeclinable										av.
13.25	4	ajānantaḥ	a-jānant	√jña	participle	nom	pl	m				present-participle			PPr 1n.3 m.
13.25	5	śrutvā	√śru	√śru								absolutive			absol.
13.25	6	anyebhyaḥ	anya		pronoun	abl	pl	m							sn. 5n.3 m.
13.25	7	upāsate	upa-√ās	√ās	verb		pl		3	present	atmanepada				Praes. Ā 1v.3
13.25	8	te	tat		pronoun	nom	pl	m							sn. 1n.3 m.
13.25	9	api	api		indeclinable										av.
13.25	10	ca	ca		indeclinable										av.
13.25	11	atitaranti	ati-√tṝ	√tṝ	verb		pl		3	present	parasmaipada				Praes. P 1v.3
13.25	12	eva	eva		indeclinable										av.
13.25	13	mṛtyum	mṛtyu	√mṛ	nominal	acc	sg	m							2n.1 m.
13.25	14	śruti-parāyaṇāḥ	śruti-parāyaṇa	√śru	nominal	nom	pl	m						bahuvrihi	1n.3 m.
13.26	1	yāvat	yāvat		indeclinable										av.
13.26	2	saṁjāyate	sam-√jan	√jan	verb		sg		3	present	atmanepada				Praes. Ā 1v.1
13.26	3	kiṁ-cit	kim-cit		pronoun	nom	sg	n							sn. 1n.1 n.
13.26	4	sattvam	sattva	√as	nominal	nom	sg	n							abst. 1n.1 n.
13.26	5	sthāvara-jaṅgamam	sthāvara-jaṅgama	√sthā	nominal	nom	sg	n							1n.1 n.
13.26	6	kṣetra-kṣetra-jña-saṁyogāt	kṣetra-kṣetra-jña-saṁyoga	√kṣi	nominal	abl	sg	n						DV/TP	5n.1 n.
13.26	7	tat	tat		pronoun	acc	sg	n							sn. 2n.1 n.
13.26	8	viddhi	√vid	√vid	verb		sg		2	imperative	parasmaipada				Imperat. P 2v.1
13.26	9	bharata-rṣabha	bharata-rṣabha	√bhṛ	nominal	voc	sg	m						tatpurusa	8n.1 m.
13.27	1	samam	sama		nominal	acc	sg	m							2n.1 m.
13.27	2	sarveṣu	sarva		pronoun	loc	pl	m							sn. 7n.3 m.
13.27	3	bhūteṣu	bhūta	√bhū	participle	loc	pl	m				past-participle			PP 7n.3 m.
13.27	4	tiṣṭhantam	tiṣṭhant	√sthā	participle	acc	sg	m				present-participle			PPr 2n.1 m.
13.27	5	parameśvaram	parama-īśvara	√xīś	nominal	acc	sg	m							2n.1 m.
13.27	6	vinaśyatsu	vi-naśyant	√naś	participle	loc	pl	m				present-participle			PPr 7n.3 m.
13.27	7	avinaśyantam	a-vi-naśyant	√naś	participle	acc	sg	m				present-participle			PPr 2n.1 m.
13.27	8	yaḥ	yat		pronoun	nom	sg	m							sn. 1n.1 m.
13.27	9	paśyati	√dṛś	√dṛś	verb		sg		3	present	parasmaipada				Praes. P 1v.1
13.27	10	saḥ	tat		pronoun	nom	sg	m							sn. 1n.1 m.
13.27	11	paśyati	√dṛś	√dṛś	verb		sg		3	present	parasmaipada				Praes. P 1v.1
13.28	1	samam	sama		nominal	acc	sg	m							2n.1 m.
13.28	2	paśyan	paśyant	√dṛś	participle	nom	sg	m				present-participle			PPr 1n.1 m.
13.28	3	hi	hi		indeclinable										av.
13.28	4	sarvatra	sarvatra		indeclinable										av.
13.28	5	samavasthitam	sam-ava-sthita	√sthā	participle	acc	sg	m				past-participle			PP 2n.1 m.
13.28	6	īśvaram	īśvara	√xīś	nominal	acc	sg	m							2n.1 m.
13.28	7	na	na		indeclinable										av.
13.28	8	hinasti	√hiṁs	√hiṁs	verb		sg		3	present	parasmaipada				Praes. P 1v.1
13.28	9	ātmanā	ātman		nominal	ins	sg	m							3n.1 m.
13.28	10	ātmānam	ātman		nominal	acc	sg	m							2n.1 m.
13.28	11	tataḥ	tataḥ		indeclinable										av.
13.28	12	yāti	√yā	√yā	verb		sg		3	present	parasmaipada				Praes. P 1v.1
13.28	13	parām	para		nominal	acc	sg	f							2n.1 f.
13.28	14	gatim	gati	√gam	nominal	acc	sg	f							2n.1 f.
13.29	1	prakṛtyā	prakṛti	√kṛ	nominal	ins	sg	f							3n.1 f.
13.29	2	eva	eva		indeclinable										av.
13.29	3	ca	ca		indeclinable										av.
13.29	4	karmāṇi	karman	√kṛ	nominal	nom	pl	n							1n.3 n.
13.29	5	kriyamāṇāni	kriyamāṇa	√kṛ	participle	nom	pl	n				present-participle	passive		pass. PPr 1n.3 n.
13.29	6	sarvaśaḥ	sarvaśaḥ		indeclinable										av.
13.29	7	yaḥ	yat		pronoun	nom	sg	m							sn. 1n.1 m.
13.29	8	paśyati	√dṛś	√dṛś	verb		sg		3	present	parasmaipada				Praes. P 1v.1
13.29	9	tathā	tathā		indeclinable										av.
13.29	10	ātmānam	ātman		nominal	acc	sg	m							2n.1 m.
13.29	11	akartāram	a-kartṛ	√kṛ	nominal	acc	sg	m							2n.1 m.
13.29	12	saḥ	tat		pronoun	nom	sg	m							sn. 1n.1 m.
13.29	13	paśyati	√dṛś	√dṛś	verb		sg		3	present	parasmaipada				Praes. P 1v.1
13.30	1	yadā	yadā		indeclinable										av.
13.30	2	bhūta-pṛthag-bhāvam	bhūta-pṛthag-bhāva	√bhū	nominal	acc	sg	m						tatpurusa	2n.1 m.
13.30	3	eka-stham	eka-stha	√sthā	nominal	acc	sg	m							2n.1 m.
13.30	4	anupaśyati	anu-√dṛś	√dṛś	verb		sg		3	present	parasmaipada				Praes. P 1v.1
13.30	5	tataḥ	tataḥ		indeclinable										av.
13.30	6	eva	eva		indeclinable										av.
13.30	7	ca	ca		indeclinable										av.
13.30	8	vistāram	vistāra	√stṛ	nominal	acc	sg	m							2n.1 m.
13.30	9	brahma	brahman	√bṛh	nominal	acc	sg	m							2n.1 m.
13.30	10	saṁpadyate	sam-√pad	√pad	verb		sg		3	present	atmanepada				Praes. Ā 1v.1
13.30	11	tadā	tadā		indeclinable										av.
13.31	1	anāditvāt	an-ādi-tva		nominal	abl	sg	m							abst. 5n.1 m.
13.31	2	nirguṇatvāt	nir-guṇa-tva	√grah	nominal	abl	sg	m							abst. 5n.1 m.
13.31	3	paramātmā	parama-ātman		nominal	nom	sg	m							1n.1 m.
13.31	4	ayam	idam		pronoun	nom	sg	m							sn. 1n.1 m.
13.31	5	avyayaḥ	a-vyaya	√i	nominal	nom	sg	m							1n.1 m.
13.31	6	śarīra-sthaḥ	śarīra-stha	√śri	nominal	nom	sg	m							1n.1 m.
13.31	7	api	api		indeclinable										av.
13.31	8	kaunteya	kaunteya		nominal	voc	sg	m							8n.1 m.
13.31	9	na	na		indeclinable										av.
13.31	10	karoti	√kṛ	√kṛ	verb		sg		3	present	parasmaipada				Praes. P 1v.1
13.31	11	na	na		indeclinable										av.
13.31	12	lipyate	√lip	√lip	verb		sg		3	present			passive		Praes. pass. 1v.1
13.32	1	yathā	yathā		indeclinable										av.
13.32	2	sarva-gatam	sarva-gata	√gam	nominal	nom	sg	n						tatpurusa	1n.1 n.
13.32	3	saukṣmyāt	saukṣmya		nominal	abl	sg	m							5n.1 m.
13.32	4	ākāśam	ākāśa		nominal	nom	sg	n							1n.1 n.
13.32	5	na	na		indeclinable										av.
13.32	6	upalipyate	upa-√lip	√lip	verb		sg		3	present			passive		Praes. pass. 1v.1
13.32	7	sarvatra	sarvatra		indeclinable										av.
13.32	8	avasthitaḥ	avasthita	√sthā	participle	nom	sg	m				past-participle			PP 1n.1 m.
13.32	9	dehe	deha	√dih	nominal	loc	sg	m							7n.1 m.
13.32	10	tathā	tathā		indeclinable										av.
13.32	11	ātmā	ātman		nominal	nom	sg	m							1n.1 m.
13.32	12	na	na		indeclinable										av.
13.32	13	upalipyate	upa-√lip	√lip	verb		sg		3	present			passive		Praes. pass. 1v.1
13.33	1	yathā	yathā		indeclinable										av.
13.33	2	prakāśayati	pra-√kāś	√kāś	verb		sg		3	present			causative		Praes. caus. 1v.1
13.33	3	ekaḥ	eka		pronoun	nom	sg	m							sn. 1n.1 m.
13.33	4	kṛtsnam	kṛtsna		nominal	acc	sg	m							2n.1 m.
13.33	5	lokam	loka		nominal	acc	sg	m							2n.1 m.
13.33	6	imam	idam		pronoun	acc	sg	m							sn. 2n.1 m.
13.33	7	raviḥ	ravi	√ru	nominal	nom	sg	m							1n.1 m.
13.33	8	kṣetram	kṣetra	√kṣi	nominal	acc	sg	n							2n.1 n.
13.33	9	kṣetrī	kṣetrin	√kṣi	nominal	nom	sg	m							1n.1 m.
13.33	10	tathā	tathā		indeclinable										av.
13.33	11	kṛtsnam	kṛtsna		nominal	acc	sg	n							2n.1 n.
13.33	12	prakāśayati	pra-√kāś	√kāś	verb		sg		3	present			causative		Praes. caus. 1v.1
13.33	13	bhārata	bhārata		nominal	voc	sg	m							8n.1 m.
13.34	1	kṣetra-kṣetra-jñayoḥ	kṣetra-kṣetra-jña	√kṣi	nominal	gen	du	n							6n.2 n.
13.34	2	evam	evam		indeclinable										av.
13.34	3	antaram	antara		nominal	nom	sg	n							1n.1 n.
13.34	4	jñāna-cakṣuṣā	jñāna-cakṣuḥ	√jñā	nominal	ins	sg	n						tatpurusa	3n.1 n.
13.34	5	bhūta-prakṛti-mokṣam	bhūta-prakṛti-mokṣa	√bhū	nominal	acc	sg	m						tatpurusa	2n.1 m.
13.34	6	ca	ca		indeclinable										av.
13.34	7	ye	yat		pronoun	nom	pl	m							sn. 1n.3 m.
13.34	8	viduḥ	√vid	√vid	verb		pl		3	perfect	parasmaipada				Perf. P 1v.3
13.34	9	yānti	√yā	√yā	verb		pl		3	present	parasmaipada				Praes. P 1v.3
13.34	10	te	tat		pronoun	nom	pl	m							sn. 1n.3 m.
13.34	11	param	para		nominal	nom	sg	n							1n.1 n.
14.01	1	śrī-bhagavān	śrī-bhagavant	√bhaj	nominal	nom	sg	m						tatpurusa	1n.1 m.
14.01	2	uvāca	√vac	√vac	verb		sg		3	perfect	parasmaipada				Perf. P 1v.1
14.01	3	param	para		nominal	acc	sg	n							2n.1 n.
14.01	4	bhūyaḥ	bhūyaḥ		indeclinable										av.
14.01	5	pravakṣyāmi	pra-√vac	√vac	verb		sg		1	future	parasmaipada				Fut. P 3v.1
14.01	6	jñānānām	jñāna	√jñā	nominal	gen	pl	n							6n.3 n.
14.01	7	jñānam	jñāna	√jñā	nominal	acc	sg	n							2n.1 n.
14.01	8	uttamam	uttama		nominal	acc	sg	n							2n.1 n.
14.01	9	yat	yat		pronoun	acc	sg	n							sn. 2n.1 n.
14.01	10	jñātvā	√jñā	√jñā								absolutive			absol.
14.01	11	munayaḥ	muni	√man	nominal	nom	pl	m							1n.3 m.
14.01	12	sarve	sarva		pronoun	nom	pl	m							sn. 1n.3 m.
14.01	13	parām	para		nominal	acc	sg	f							2n.1 f.
14.01	14	siddhim	siddhi	√sidh	nominal	acc	sg	f							2n.1 f.
14.01	15	itaḥ	itaḥ		indeclinable										av.
14.01	16	gatāḥ	gata	√gam	participle	nom	pl	m				past-participle			PP 1n.3 m.
14.02	1	idam	idam		nominal	acc	sg	n							2n.1 n.
14.02	2	jñānam	jñāna	√jñā	nominal	acc	sg	n							2n.1 n.
14.02	3	upāśritya	upa-ā-√śri	√śri								absolutive			absol.
14.02	4	mama	asmat		pronoun	gen	sg								sn. 6n.1
14.02	5	sādharmyam	sādharmya	√dhṛ	nominal	acc	sg	m							2n.1 m.
14.02	6	āgatāḥ	āgata	√gam	participle	nom	pl	m				past-participle			PP 1n.3 m.
14.02	7	sarge	sarga	√sṛj	nominal	loc	sg	m							7n.1 m.
14.02	8	api	api		indeclinable										av.
14.02	9	na	na		indeclinable										av.
14.02	10	upajāyante	upa-√jan	√jan	verb		pl		3	present	atmanepada				Praes. Ā 1v.3
14.02	11	pralaye	pralaya	√lī	nominal	loc	sg	m							7n.1 m.
14.02	12	na	na		indeclinable										av.
14.02	13	vyathanti	√vyath	√vyath	verb		pl		3	present	parasmaipada		causative		Praes. caus. P 1v.3
14.02	14	ca	ca		indeclinable										av.
14.03	1	mama	asmat		pronoun	gen	sg								sn. 6n.1
14.03	2	yoniḥ	yoni		nominal	nom	sg	f							1n.1 f.
14.03	3	mahat	mahant	√mah	nominal	nom	sg	n							1n.1 n.
14.03	4	brahma	brahman	√bṛh	nominal	nom	sg	n							1n.1 n.
14.03	5	tasmin	tat		pronoun	loc	sg	n							sn. 7n.1 n.
14.03	6	garbham	garbha	√grah	nominal	nom	sg	n							1n.1 n.
14.03	7	dadhāmi	√dhā	√dhā	verb		sg		1	present	parasmaipada				Praes. P 3v.1
14.03	8	aham	asmat		pronoun	nom	sg								sn. 1n.1
14.03	9	saṁbhavaḥ	saṁbhava	√bhū	nominal	nom	sg	m							1n.1 m.
14.03	10	sarva-bhūtānām	sarva-bhūta	√bhū	nominal	gen	pl	m							6n.3 m.
14.03	11	tataḥ	tataḥ		indeclinable										av.
14.03	12	bhavati	√bhū	√bhū	verb		sg		3	present	parasmaipada				Praes. P 1v.1
14.03	13	bhārata	bhārata		nominal	voc	sg	m							8n.1 m.
14.04	1	sarva-yoniṣu	sarva-yoni		nominal	loc	pl	f							7n.3 f.
14.04	2	kaunteya	kaunteya		nominal	voc	sg	m							8n.1 m.
14.04	3	mūrtayaḥ	mūrti		nominal	nom	pl	f							1n.3 f.
14.04	4	saṁbhavanti	sam-√bhū	√bhū	verb		pl		3	present	parasmaipada				Praes. P 1v.3
14.04	5	yāḥ	yat		pronoun	nom	pl	f							sn. 1n.3 f.
14.04	6	tāsām	tat		pronoun	gen	pl	f							sn. 6n.3 f.
14.04	7	brahma	brahman	√bṛh	nominal	nom	sg	n							1n.1 n.
14.04	8	mahat	mahant	√mah	nominal	nom	sg	n							1n.1 n.
14.04	9	yoniḥ	yoni		nominal	nom	sg	f							1n.1 f.
14.04	10	aham	asmat		pronoun	nom	sg								sn. 1n.1
14.04	11	bīja-pradaḥ	bīja-prada	√dā	nominal	nom	sg	m							1n.1 m.
14.04	12	pitā	pitṛ		nominal	nom	sg	m							1n.1 m.
14.05	1	sattvam	sattva	√as	nominal	nom	sg	n							abst. 1n.1 n.
14.05	2	rajas	rajas	√rañj	nominal	nom	sg	n							1n.1 n.
14.05	3	tamas	tamas	√tam	nominal	nom	sg	n							1n.1 n.
14.05	4	iti	iti		indeclinable										av.
14.05	5	guṇāḥ	guṇa	√grah	nominal	nom	pl	m							1n.3 m.
14.05	6	prakṛti-saṁbhavāḥ	prakṛti-saṁbhava	√kṛ	nominal	nom	pl	m						bahuvrihi	1n.3 m.
14.05	7	nibadhnanti	ni-√bandh	√bandh	verb		pl		3	present	parasmaipada				Praes. P 1v.3
14.05	8	mahābāho	mahā-bāhu	√mah	nominal	voc	sg	m						bahuvrihi	8n.1 m.
14.05	9	dehe	deha	√dih	nominal	loc	sg	m							7n.1 m.
14.05	10	dehinam	dehin	√dih	nominal	acc	sg	m							2n.1 m.
14.05	11	avyayam	a-vyaya	√i	nominal	acc	sg	m							2n.1 m.
14.06	1	tatra	tatra		indeclinable										av.
14.06	2	sattvam	sattva	√as	nominal	nom	sg	n							abst. 1n.1 n.
14.06	3	nirmalatvāt	nir-mala-tva		nominal	abl	sg	n							5n.1 abst. n.
14.06	4	prakāśakam	prakāśaka	√kāś	nominal	nom	sg	n							1n.1 n.
14.06	5	anāmayam	an-āmaya		nominal	nom	sg	n							1n.1 n.
14.06	6	sukha-saṅgena	sukha-saṅga	√sthā;	nominal	ins	sg	m						tatpurusa	3n.1 m.
14.06	7	badhnāti	√bandh	√bandh	verb		sg		3	present	parasmaipada				Praes. P 1v.1
14.06	8	jñāna-saṅgena	jñāna-saṅga	√jñā	nominal	ins	sg	m						tatpurusa	3n.1 m.
14.06	9	ca	ca		indeclinable										av.
14.06	10	anagha	an-agha		nominal	voc	sg	m							8n.1 m.
14.07	1	rajaḥ	rajas	√rañj	nominal	acc	sg	n							2n.1 n.
14.07	2	rāgātmakam	rāga-ātmaka	√rañj	nominal	acc	sg	n							2n.1 n.
14.07	3	viddhi	√vid	√vid	verb		sg		2	imperative	parasmaipada				Imperat. P 2v.1
14.07	4	tṛṣṇā-saṅga-samudbhavam	tṛṣṇā-saṅga-samudbhava	√tṛṣ	nominal	acc	sg	n						DV/BV	2n.1 n.
14.07	5	tat	tat		pronoun	nom	sg	n							sn. 1n.1 n.
14.07	6	nibadhnāti	ni-√bandh	√bandh	verb		sg		3	present	parasmaipada				Praes. P 1v.1
14.07	7	kaunteya	kaunteya		nominal	voc	sg	m							8n.1 m.
14.07	8	karma-saṅgena	karma-saṅga	√jñā	nominal	ins	sg	m						tatpurusa	3n.1 m.
14.07	9	dehinam	dehin	√dih	nominal	acc	sg	m							2n.1 m.
14.08	1	tamaḥ	tamas	√tam	nominal	acc	sg	n							2n.1 n.
14.08	2	tu	tu		indeclinable										av.
14.08	3	ajñāna-jam	ajñāna-ja	√jan	nominal	acc	sg	n							2n.1 n.
14.08	4	viddhi	√vid	√vid	verb		sg		2	imperative	parasmaipada				Imperat. P 2v.1
14.08	5	mohanam	mohana	√muh	nominal	acc	sg	m							2n.1 m.
14.08	6	sarva-dehinām	sarva-dehin	√dih	nominal	gen	pl	m							6n.3 m.
14.08	7	pramādālasya-nidrābhiḥ	pramāda-ālasya-nidrā	√mad	nominal	ins	pl	f							3n.3 f.
14.08	8	tat	tat		pronoun	nom	sg	n							sn. 1n.1 n.
14.08	9	nibadhnāti	ni-√bandh	√bandh	verb		sg		3	present	parasmaipada				Praes. P 1v.1
14.08	10	bhārata	bhārata		nominal	voc	sg	m							8n.1 m.
14.09	1	sattvam	sattva	√as	nominal	nom	sg	n							abst. 1n.1 n.
14.09	2	sukhe	sukha	√sthā;	nominal	loc	sg	n							7n.1 n.
14.09	3	sañjayati	√xsañj	√xsañj	verb		sg		3	present			causative		Praes. caus. 1v.1
14.09	4	rajaḥ	rajas	√rañj	nominal	nom	sg	n							1n.1 n.
14.09	5	karmaṇi	karman	√kṛ	nominal	loc	sg	n							7n.1 n.
14.09	6	bhārata	bhārata		nominal	voc	sg	m							8n.1 m.
14.09	7	jñānam	jñāna	√jñā	nominal	acc	sg	n							2n.1 n.
14.09	8	āvṛtya	ā-√vṛ	√vṛ								absolutive			absol.
14.09	9	tu	tu		indeclinable										av.
14.09	10	tamaḥ	tamas	√tam	nominal	nom	sg	n							1n.1 n.
14.09	11	pramāde	pramāda	√mad	nominal	loc	sg	n							7n.1 n.
14.09	12	sañjayaty	√xsañj	√xsañj	verb		sg		3	present			causative		Praes. caus. 1v.1
14.09	13	uta	uta		indeclinable										av.
14.10	1	rajaḥ	rajas	√rañj	nominal	acc	sg	n							2n.1 n.
14.10	2	tamaḥ	tamas	√tam	nominal	acc	sg	n							2n.1 n.
14.10	3	ca	ca		indeclinable										av.
14.10	4	abhibhūya	abhi-√bhū	√bhū								absolutive			absol.
14.10	5	sattvam	sattva	√as	nominal	nom	sg	n							abst. 1n.1 n.
14.10	6	bhavati	√bhū	√bhū	verb		sg		3	present	parasmaipada				Praes. P 1v.1
14.10	7	bhārata	bhārata		nominal	voc	sg	m							8n.1 m.
14.10	8	rajaḥ	rajas	√rañj	nominal	nom	sg	n							1n.1 n.
14.10	9	sattvam	sattva	√as	nominal	acc	sg	n							abst. 2n.1 n.
14.10	10	tamaḥ	tamas	√tam	nominal	acc	sg	n							2n.1 n.
14.10	11	ca	ca		indeclinable										av.
14.10	12	eva	eva		indeclinable										av.
14.10	13	tamaḥ	tamas	√tam	nominal	nom	sg	n							1n.1 n.
14.10	14	sattvam	sattva	√as	nominal	acc	sg	n							abst. 2n.1 n.
14.10	15	rajaḥ	rajas	√rañj	nominal	acc	sg	n							2n.1 n.
14.10	16	tathā	tathā		indeclinable										av.
14.11	1	sarva-dvāreṣu	sarva-dvāra	√dvṛ	nominal	acc	pl	n							2n.3 n.
14.11	2	dehe	deha	√dih	nominal	loc	sg	m							7n.1 m.
14.11	3	asmin	idam		pronoun	loc	sg	m							sn. 7n.1 m.
14.11	4	prakāśaḥ	prakāśa	√kāś	nominal	nom	sg	m							1n.1 m.
14.11	5	upajāyate	upa-√jan	√jan	verb		sg		3	present	atmanepada				Praes. Ā 1v.1
14.11	6	jñānam	jñāna	√jñā	nominal	nom	sg	n							1n.1 n.
14.11	7	yadā	yadā		indeclinable										av.
14.11	8	tadā	tadā		indeclinable										av.
14.11	9	vidyāt	√vid	√vid	verb		sg		3	optative	parasmaipada				Pot. P 1v.1
14.11	10	vivṛddham	vi-vṛddha	√vṛdh	participle	nom	sg	m				past-participle			PP 1n.1 m.
14.11	11	sattvam	sattva	√as	nominal	nom	sg	n							abst. 1n.1 n.
14.11	12	iti	iti		indeclinable										av.
14.11	13	uta	uta		indeclinable										av.
14.12	1	lobhaḥ	lobha	√lubh	nominal	nom	sg	m							1n.1 m.
14.12	2	pravṛttiḥ	pravṛtti	√vṛt	nominal	nom	sg	f							1n.1 f.
14.12	3	ārambhaḥ	ārambha	√rabh	nominal	nom	sg	m							1n.1 m.
14.12	4	karmaṇām	karman	√kṛ	nominal	gen	pl	n							6n.3 n.
14.12	5	aśamaḥ	a-śama	√śam	nominal	nom	sg	m							1n.1 m.
14.12	6	spṛhā	spṛhā	√spṛh	nominal	nom	sg	f							1n.1 f.
14.12	7	rajasi	rajas	√rañj	nominal	loc	sg	n							7n.1 n. loc.abs.
14.12	8	etāni	etat		pronoun	nom	pl	n							sn. 1n.3 n.
14.12	9	jāyante	√jan	√jan	verb		pl		3	present	atmanepada				Praes. Ā 1v.3
14.12	10	vivṛddhe	vi-vṛddha	√vṛdh	participle	loc	sg	n				past-participle			PP 7n.1 n. loc.abs.
14.12	11	bharata-rṣabha	bharata-rṣabha	√bhṛ	nominal	voc	sg	m						tatpurusa	8n.1 m.
14.13	1	aprakāśaḥ	a-prakāśa	√kāś	nominal	nom	sg	m							1n.1 m.
14.13	2	apravṛttiḥ	a-pravṛtti	√vṛt	nominal	nom	sg	f							1n.1 f.
14.13	3	ca	ca		indeclinable										av.
14.13	4	pramādaḥ	pramāda	√mad	nominal	nom	sg	m							1n.1 m.
14.13	5	mohaḥ	moha	√muh	nominal	nom	sg	m							1n.1 m.
14.13	6	eva	eva		indeclinable										av.
14.13	7	ca	ca		indeclinable										av.
14.13	8	tamasi	tamas	√tam	nominal	loc	sg	n							7n.1 n. loc.abs.
14.13	9	etāni	etat		pronoun	nom	pl	n							sn. 1n.3 n.
14.13	10	jāyante	√jan	√jan	verb		pl		3	present	atmanepada				Praes. Ā 1v.3
14.13	11	vivṛddhe	vi-vṛddha	√vṛdh	participle	loc	sg	n				past-participle			PP 7n.1 n. loc.abs.
14.13	12	kuru-nandana	kuru-nandana	√nand	nominal	voc	sg	m						tatpurusa	8n.1 m.
14.14	1	yadā	yadā		indeclinable										av.
14.14	2	sattve	sattva	√as	nominal	loc	sg	n							abst. 7n.1 n. loc.abs.
14.14	3	pravṛddhe	pra-vṛddha	√vṛdh	participle	loc	sg	n				past-participle			PP 7n.1 n. loc.abs.
14.14	4	tu	tu		indeclinable										av.
14.14	5	pralayam	pralaya	√lī	nominal	acc	sg	m							2n.1 m.
14.14	6	yāti	√yā	√yā	verb		sg		3	present	parasmaipada				Praes. P 1v.1
14.14	7	deha-bhṛt	deha-bhṛt	√dih	nominal	nom	sg	m							1n.1 m.
14.14	8	tadā	tadā		indeclinable										av.
14.14	9	uttama-vidām	uttama-vit	√vid	nominal	gen	pl	m							6n.3 m.
14.14	10	lokān	loka		nominal	acc	pl	m							2n.3 m.
14.14	11	amalān	a-mala		nominal	acc	pl	m							2n.3 m.
14.14	12	pratipadyate	prati-√pad	√pad	verb		sg		3	present					Praes. 1v.1
14.15	1	rajasi	rajas	√rañj	nominal	loc	sg	n							7n.1 n. loc.abs.
14.15	2	pralayam	pralaya	√lī	nominal	acc	sg	m							2n.1 m.
14.15	3	gatvā	√gam	√gam								absolutive			absol.
14.15	4	karma-saṅgiṣu	karma-saṅgin	√kṛ	nominal	loc	pl	m						tatpurusa	7n.3 m.
14.15	5	jāyate	√jan	√jan	verb		sg		3	present	atmanepada				Praes. Ā 1v.1
14.15	6	tathā	tathā		indeclinable										av.
14.15	7	pralīnaḥ	pralīna	√lī	participle	nom	sg	m				past-participle			PP 1n.1 m.
14.15	8	tamasi	tamas	√tam	nominal	loc	sg	n							7n.1 n. loc.abs.
14.15	9	mūḍha-yoniṣu	mūḍha-yoni	√muh	nominal	loc	pl	f						tatpurusa	7n.3 f.
14.15	10	jāyate	√jan	√jan	verb		sg		3	present	atmanepada				Praes. Ā 1v.1
14.16	1	karmaṇaḥ	karman	√kṛ	nominal	gen	sg	n							6n.1 n.
14.16	2	sukṛtasya	sukṛta	√kṛ	nominal	gen	sg	n							6n.1 n.
14.16	3	āhuḥ	√ah	√ah	verb		pl		3	perfect	parasmaipada				Perf. P 1v.3
14.16	4	sāttvikam	sāttvika	√as	nominal	nom	sg	n							1n.1 n.
14.16	5	nirmalam	nir-mala		nominal	nom	sg	n							1n.1 n.
14.16	6	phalam	phala	√phal	nominal	nom	sg	n							1n.1 n.
14.16	7	rajasaḥ	rajas	√rañj	nominal	gen	sg	n							6n.1 n.
14.16	8	tu	tu		indeclinable										av.
14.16	9	phalam	phala	√phal	nominal	nom	sg	n							1n.1 n.
14.16	10	duḥkham	duḥkha	√sthā;	nominal	nom	sg	n							1n.1 n.
14.16	11	ajñānam	a-jñāna	√jñā	nominal	nom	sg	n							1n.1 n.
14.16	12	tamasaḥ	tamas	√tam	nominal	gen	sg	n							6n.1 n.
14.16	13	phalam	phala	√phal	nominal	nom	sg	n							1n.1 n.
14.17	1	sattvāt	sattva	√as	nominal	abl	sg	n							abst. 5n.1 n.
14.17	2	saṁjāyate	sam-√jan	√jan	verb		sg		3	present	atmanepada				Praes. Ā 1v.1
14.17	3	jñānam	jñāna	√jñā	nominal	nom	sg	n							1n.1 n.
