anchor_type	anchor_id	anchor_key_slp1	target_locus	source_dataset	match_method	confidence	evidence_count	dcs_lemma_iast	n_texts
dict-entry	kochergina:e28751	vyatiric	lemma:164526	kochergina	exact	0.95	125	vyatiric	40
dict-entry	kochergina:e28755	vyatyAsa	lemma:118863	kochergina	exact	0.95	39	vyatyāsa	18
dict-entry	kochergina:e28756	vyatyaya	lemma:120963	kochergina	exact	0.95	22	vyatyaya	18
dict-entry	kochergina:e28781	vyavAya	lemma:121037	kochergina	exact	0.95	108	vyavāya	18
dict-entry	kochergina:e28758	vyavaDA	lemma:118964	kochergina	exact	0.95	1	vyavadhā	1
dict-entry	kochergina:e28758	vyavaDA	lemma:164585	kochergina	exact	0.95	52	vyavadhā	29
dict-entry	kochergina:e28759	vyavaDAna	lemma:120999	kochergina	exact	0.95	16	vyavadhāna	15
dict-entry	kochergina:e28757	vyavacCeda	lemma:120998	kochergina	exact	0.95	26	vyavaccheda	14
dict-entry	kochergina:e28761	vyavahAra	lemma:118989	kochergina	exact	0.95	320	vyavahāra	67
dict-entry	kochergina:e28765	vyavahArin	lemma:121029	kochergina	exact	0.95	20	vyavahārin	11
dict-entry	kochergina:e28765	vyavahArin	lemma:121030	kochergina	exact	0.95	6	vyavahārin	5
dict-entry	kochergina:e28769	vyavahfti	lemma:121035	kochergina	exact	0.95	3	vyavahṛti	3
dict-entry	kochergina:e28767	vyavahita	lemma:118969	kochergina	exact	0.95	2	vyavahita	2
dict-entry	kochergina:e28770	vyavanI	lemma:164588	kochergina	exact	0.95	2	vyavanī	2
dict-entry	kochergina:e28773	vyavasAya	lemma:121001	kochergina	exact	0.95	127	vyavasāya	26
dict-entry	kochergina:e28776	vyavasTA	lemma:121006	kochergina	exact	0.95	98	vyavasthā	47
dict-entry	kochergina:e28776	vyavasTA	lemma:164603	kochergina	exact	0.95	580	vyavasthā	69
dict-entry	kochergina:e28778	vyavasTAna	lemma:121007	kochergina	exact	0.95	1	vyavasthāna	1
dict-entry	kochergina:e28778	vyavasTAna	lemma:121008	kochergina	exact	0.95	37	vyavasthāna	16
dict-entry	kochergina:e28780	vyavasTiti	lemma:170761	kochergina	exact	0.95	19	vyavasthiti	11
dict-entry	kochergina:e28775	vyavasita	lemma:121005	kochergina	exact	0.95	9	vyavasita	5
dict-entry	kochergina:e28786	vyaya	lemma:120989	kochergina	exact	0.95	5	vyaya	5
dict-entry	kochergina:e28786	vyaya	lemma:120990	kochergina	exact	0.95	224	vyaya	49
dict-entry	kochergina:e28788	vyayana	lemma:118942	kochergina	exact	0.95	1	vyayana	1
dict-entry	kochergina:e28737	vyazwi	lemma:121042	kochergina	exact	0.95	24	vyaṣṭi	9
dict-entry	kochergina:e28737	vyazwi	lemma:121043	kochergina	exact	0.95	4	vyaṣṭi	1
dict-entry	kochergina:e28694	vyaṁsana	lemma:217136	kochergina	floor	0.85	1	vyaṃsana	1
dict-entry	kochergina:e28795	vyfdDi	lemma:114522	kochergina	exact	0.95	16	vyṛddhi	9
dict-entry	kochergina:e28793	vyoman	lemma:115316	kochergina	exact	0.95	686	vyoman	100
dict-entry	kochergina:e28796	vyucCeda	lemma:119316	kochergina	exact	0.95	3	vyuccheda	2
dict-entry	kochergina:e28797	vyucCitti	lemma:119313	kochergina	exact	0.95	6	vyucchitti	5
dict-entry	kochergina:e28800	vyudAsa	lemma:119337	kochergina	exact	0.95	8	vyudāsa	6
dict-entry	kochergina:e28799	vyudaka	lemma:118699	kochergina	exact	0.95	2	vyudaka	2
dict-entry	kochergina:e28807	vyundana	lemma:119335	kochergina	exact	0.95	2	vyundana	2
dict-entry	kochergina:e28809	vyupaSama	lemma:114510	kochergina	exact	0.95	5	vyupaśama	4
dict-entry	kochergina:e28808	vyuparama	lemma:115302	kochergina	exact	0.95	11	vyuparama	7
dict-entry	kochergina:e28818	vyutTA	lemma:164665	kochergina	exact	0.95	36	vyutthā	16
dict-entry	kochergina:e28819	vyutTAna	lemma:119325	kochergina	exact	0.95	22	vyutthāna	10
dict-entry	kochergina:e28814	vyutkrama	lemma:119322	kochergina	exact	0.95	12	vyutkrama	9
dict-entry	kochergina:e28816	vyutpAday	lemma:164668	kochergina	exact	0.95	20	vyutpāday	7
dict-entry	kochergina:e28815	vyutpad	lemma:164667	kochergina	exact	0.95	3	vyutpad	3
dict-entry	kochergina:e28817	vyutpatti	lemma:121164	kochergina	exact	0.95	22	vyutpatti	12
dict-entry	kochergina:e28810	vyuz	lemma:114513	kochergina	exact	0.95	8	vyuṣ	4
dict-entry	kochergina:e28810	vyuz	lemma:222762	kochergina	exact	0.95	1	vyuṣ	1
dict-entry	kochergina:e28811	vyuzita	lemma:115309	kochergina	exact	0.95	2	vyuṣita	2
dict-entry	kochergina:e28812	vyuzwa	lemma:115306	kochergina	exact	0.95	9	vyuṣṭa	6
dict-entry	kochergina:e28812	vyuzwa	lemma:115307	kochergina	exact	0.95	2	vyuṣṭa	1
dict-entry	kochergina:e28813	vyuzwi	lemma:115308	kochergina	exact	0.95	96	vyuṣṭi	23
dict-entry	kochergina:e24678	wIkA	lemma:95650	kochergina	exact	0.95	15	ṭīkā	9
dict-entry	kochergina:e24176	wa	lemma:205524	kochergina	exact	0.95	9	ṭa	5
dict-entry	kochergina:e24327	waNk	lemma:157156	kochergina	exact	0.95	1	ṭaṅk	1
dict-entry	kochergina:e24328	waNka	lemma:95598	kochergina	exact	0.95	61	ṭaṅka	27
dict-entry	kochergina:e24328	waNka	lemma:95599	kochergina	exact	0.95	28	ṭaṅka	7
dict-entry	kochergina:e24328	waNka	lemma:95600	kochergina	exact	0.95	3	ṭaṅka	3
dict-entry	kochergina:e24330	waNkaRa	lemma:95610	kochergina	exact	0.95	675	ṭaṅkaṇa	33
dict-entry	kochergina:e24330	waNkaRa	lemma:95612	kochergina	floor	0.85	4	ṭaṅkana	4
dict-entry	kochergina:e25025	wu	lemma:95655	kochergina	exact	0.95	7	ṭu	2
dict-entry	kochergina:e28823	yA	lemma:157263	kochergina	exact	0.95	5649	yā	188
dict-entry	kochergina:e28823	yA	lemma:214899	kochergina	exact	0.95	5	yā	2
dict-entry	kochergina:e28823	yA	lemma:219511	kochergina	exact	0.95	24	yā	5
dict-entry	kochergina:e28956	yASu	lemma:64616	kochergina	exact	0.95	2	yāśu	1
dict-entry	kochergina:e28977	yATAkAmI	lemma:64427	kochergina	exact	0.95	10	yāthākāmī	6
dict-entry	kochergina:e28995	yATAtaTya	lemma:64429	kochergina	exact	0.95	44	yāthātathya	13
dict-entry	kochergina:e28824	yAc	lemma:158535	kochergina	exact	0.95	755	yāc	90
dict-entry	kochergina:e28824	yAc	lemma:216457	kochergina	exact	0.95	1	yāc	1
dict-entry	kochergina:e28830	yAcYA	lemma:74407	kochergina	exact	0.95	36	yācñā	19
dict-entry	kochergina:e28831	yAcYya	lemma:74412	kochergina	exact	0.95	2	yācñya	2
dict-entry	kochergina:e28825	yAcaka	lemma:74390	kochergina	exact	0.95	38	yācaka	19
dict-entry	kochergina:e28826	yAcana	lemma:74393	kochergina	exact	0.95	13	yācana	11
dict-entry	kochergina:e28826	yAcana	lemma:211318	kochergina	exact	0.95	1	yācana	1
dict-entry	kochergina:e28827	yAcizRu	lemma:74406	kochergina	exact	0.95	1	yāciṣṇu	1
dict-entry	kochergina:e28828	yAcizRutA	lemma:171025	kochergina	exact	0.95	1	yāciṣṇutā	1
dict-entry	kochergina:e28836	yAdas	lemma:64436	kochergina	exact	0.95	39	yādas	13
dict-entry	kochergina:e28837	yAdava	lemma:64442	kochergina	exact	0.95	16	yādava	6
dict-entry	kochergina:e28837	yAdava	lemma:64443	kochergina	exact	0.95	250	yādava	14
dict-entry	kochergina:e28843	yAdfSa	lemma:64468	kochergina	exact	0.95	198	yādṛśa	42
dict-entry	kochergina:e28843	yAdfSa	lemma:169611	kochergina	exact	0.95	25	yādṛśa	13
dict-entry	kochergina:e28842	yAdfcCika	lemma:64469	kochergina	exact	0.95	7	yādṛcchika	5
dict-entry	kochergina:e28842	yAdfcCika	lemma:64470	kochergina	exact	0.95	1	yādṛcchika	1
dict-entry	kochergina:e28845	yAdva	lemma:64462	kochergina	exact	0.95	2	yādva	1
dict-entry	kochergina:e28845	yAdva	lemma:64463	kochergina	exact	0.95	2	yādva	1
dict-entry	kochergina:e28848	yAga	lemma:74381	kochergina	exact	0.95	148	yāga	41
dict-entry	kochergina:e28853	yAj	lemma:74415	kochergina	exact	0.95	2	yāj	2
dict-entry	kochergina:e28883	yAjYavalkya	lemma:64380	kochergina	exact	0.95	232	yājñavalkya	22
dict-entry	kochergina:e28884	yAjYavalkyasmfti	lemma:215413	kochergina	exact	0.95	1	yājñavalkyasmṛti	1
dict-entry	kochergina:e28886	yAjYika	lemma:64386	kochergina	exact	0.95	30	yājñika	13
dict-entry	kochergina:e28886	yAjYika	lemma:64387	kochergina	exact	0.95	25	yājñika	16
dict-entry	kochergina:e28854	yAja	lemma:74416	kochergina	exact	0.95	27	yāja	6
dict-entry	kochergina:e28855	yAjaka	lemma:74417	kochergina	exact	0.95	90	yājaka	25
dict-entry	kochergina:e28858	yAjana	lemma:74418	kochergina	exact	0.95	86	yājana	22
dict-entry	kochergina:e28896	yAjya	lemma:64401	kochergina	exact	0.95	5	yājya	4
dict-entry	kochergina:e28896	yAjya	lemma:64402	kochergina	exact	0.95	58	yājya	22
dict-entry	kochergina:e28912	yAma	lemma:64475	kochergina	exact	0.95	29	yāma	17
dict-entry	kochergina:e28912	yAma	lemma:64476	kochergina	exact	0.95	5	yāma	2
dict-entry	kochergina:e28912	yAma	lemma:64477	kochergina	exact	0.95	6	yāma	3
dict-entry	kochergina:e28912	yAma	lemma:74330	kochergina	exact	0.95	824	yāma	88
dict-entry	kochergina:e28922	yAman	lemma:74352	kochergina	exact	0.95	82	yāman	9
dict-entry	kochergina:e28928	yAmika	lemma:74354	kochergina	exact	0.95	1	yāmika	1
dict-entry	kochergina:e28929	yAminI	lemma:74359	kochergina	exact	0.95	46	yāminī	23
dict-entry	kochergina:e28931	yAmya	lemma:64485	kochergina	exact	0.95	95	yāmya	28
dict-entry	kochergina:e28931	yAmya	lemma:64486	kochergina	exact	0.95	1	yāmya	1
dict-entry	kochergina:e28931	yAmya	lemma:64488	kochergina	exact	0.95	5	yāmya	5
dict-entry	kochergina:e28935	yAnI	lemma:74301	kochergina	exact	0.95	5	yānī	2
dict-entry	kochergina:e28932	yAna	lemma:74300	kochergina	exact	0.95	82	yāna	33
dict-entry	kochergina:e28932	yAna	lemma:74302	kochergina	exact	0.95	728	yāna	76
dict-entry	kochergina:e28941	yApya	lemma:74328	kochergina	exact	0.95	3	yāpya	3
dict-entry	kochergina:e28948	yAska	lemma:64625	kochergina	exact	0.95	4	yāska	3
dict-entry	kochergina:e28958	yAta	lemma:74260	kochergina	exact	0.95	8	yāta	4
dict-entry	kochergina:e28961	yAtanA	lemma:64416	kochergina	exact	0.95	73	yātanā	22
dict-entry	kochergina:e28960	yAtana	lemma:64415	kochergina	exact	0.95	2	yātana	2
dict-entry	kochergina:e28968	yAtavya	lemma:74267	kochergina	exact	0.95	2	yātavya	1
dict-entry	kochergina:e28970	yAtayAma	lemma:74261	kochergina	exact	0.95	42	yātayāma	17
dict-entry	kochergina:e29016	yAtrA	lemma:74281	kochergina	exact	0.95	340	yātrā	43
dict-entry	kochergina:e29017	yAtrika	lemma:74296	kochergina	exact	0.95	8	yātrika	6
dict-entry	kochergina:e29017	yAtrika	lemma:74297	kochergina	exact	0.95	1	yātrika	1
dict-entry	kochergina:e29017	yAtrika	lemma:74298	kochergina	exact	0.95	5	yātrika	4
dict-entry	kochergina:e29019	yAtu	lemma:74269	kochergina	exact	0.95	56	yātu	13
dict-entry	kochergina:e29019	yAtu	lemma:74270	kochergina	exact	0.95	1	yātu	1
dict-entry	kochergina:e29035	yAva	lemma:64522	kochergina	exact	0.95	4	yāva	1
dict-entry	kochergina:e29035	yAva	lemma:64523	kochergina	exact	0.95	1	yāva	1
dict-entry	kochergina:e29035	yAva	lemma:64534	kochergina	exact	0.95	2	yāva	2
dict-entry	kochergina:e29049	yAvan	lemma:74375	kochergina	exact	0.95	29	yāvan	5
dict-entry	kochergina:e29057	yAvat	lemma:64536	kochergina	exact	0.95	2921	yāvat	172
dict-entry	kochergina:e29057	yAvat	lemma:64537	kochergina	exact	0.95	1041	yāvat	132
dict-entry	kochergina:e29058	yAvatiTa	lemma:64568	kochergina	exact	0.95	1	yāvatitha	1
dict-entry	kochergina:e29067	yAyAvara	lemma:74372	kochergina	exact	0.95	28	yāyāvara	12
dict-entry	kochergina:e29069	yAyin	lemma:74374	kochergina	exact	0.95	43	yāyin	19
dict-entry	kochergina:e29021	yOgapada	lemma:65316	kochergina	exact	0.95	1	yaugapada	1
dict-entry	kochergina:e29022	yOgapadya	lemma:65317	kochergina	exact	0.95	33	yaugapadya	17
dict-entry	kochergina:e29023	yOgika	lemma:65320	kochergina	exact	0.95	37	yaugika	14
dict-entry	kochergina:e29024	yOna	lemma:65340	kochergina	exact	0.95	7	yauna	6
dict-entry	kochergina:e29024	yOna	lemma:65341	kochergina	exact	0.95	12	yauna	6
dict-entry	kochergina:e29024	yOna	lemma:65344	kochergina	exact	0.95	1	yauna	1
dict-entry	kochergina:e29027	yOtaka	lemma:65326	kochergina	exact	0.95	10	yautaka	5
dict-entry	kochergina:e29028	yOvana	lemma:65350	kochergina	exact	0.95	510	yauvana	76
dict-entry	kochergina:e29028	yOvana	lemma:175820	kochergina	exact	0.95	2	yauvana	2
dict-entry	kochergina:e29032	yOvarAjya	lemma:65376	kochergina	exact	0.95	85	yauvarājya	13
dict-entry	kochergina:e29026	yOzmAka	lemma:65378	kochergina	exact	0.95	1	yauṣmāka	1
dict-entry	kochergina:e29158	yUTa	lemma:64941	kochergina	exact	0.95	211	yūtha	35
dict-entry	kochergina:e29163	yUTaSas	lemma:64956	kochergina	exact	0.95	5	yūthaśas	4
dict-entry	kochergina:e29160	yUTapa	lemma:64947	kochergina	exact	0.95	249	yūthapa	12
dict-entry	kochergina:e29164	yUTikA	lemma:64960	kochergina	exact	0.95	27	yūthikā	16
dict-entry	kochergina:e29132	yUka	lemma:64938	kochergina	exact	0.95	35	yūka	17
dict-entry	kochergina:e29142	yUna	lemma:64963	kochergina	exact	0.95	6	yūna	3
dict-entry	kochergina:e29145	yUpa	lemma:64966	kochergina	exact	0.95	634	yūpa	60
dict-entry	kochergina:e29180	yUyuvi	lemma:64640	kochergina	exact	0.95	1	yūyuvi	1
dict-entry	kochergina:e29146	yUza	lemma:65000	kochergina	exact	0.95	190	yūṣa	22
dict-entry	kochergina:e28821	ya	lemma:205521	kochergina	exact	0.95	56	ya	9
dict-entry	kochergina:e28945	yaSas	lemma:74154	kochergina	exact	0.95	1808	yaśas	115
dict-entry	kochergina:e28945	yaSas	lemma:219255	kochergina	exact	0.95	82	yaśas	13
dict-entry	kochergina:e28945	yaSas	lemma:220066	kochergina	exact	0.95	1	yaśas	1
dict-entry	kochergina:e28971	yaTA	lemma:73250	kochergina	exact	0.95	13910	yathā	237
dict-entry	kochergina:e28971	yaTA	lemma:213751	kochergina	exact	0.95	2	yathā	1
dict-entry	kochergina:e28985	yaTArTa	lemma:73472	kochergina	exact	0.95	121	yathārtha	48
dict-entry	kochergina:e28984	yaTArha	lemma:73478	kochergina	exact	0.95	136	yathārha	28
dict-entry	kochergina:e29000	yaTAvat	lemma:73486	kochergina	exact	0.95	522	yathāvat	51
dict-entry	kochergina:e29005	yaTecCa	lemma:73600	kochergina	exact	0.95	21	yatheccha	15
dict-entry	kochergina:e29006	yaTocita	lemma:73610	kochergina	exact	0.95	78	yathocita	30
dict-entry	kochergina:e29008	yaTopapanna	lemma:73630	kochergina	exact	0.95	2	yathopapanna	2
dict-entry	kochergina:e28833	yad	lemma:37877	kochergina	exact	0.95	62086	yad	255
dict-entry	kochergina:e28833	yad	lemma:215474	kochergina	exact	0.95	13	yad	3
dict-entry	kochergina:e28834	yadA	lemma:73645	kochergina	exact	0.95	2874	yadā	184
dict-entry	kochergina:e28835	yadarTa	lemma:73652	kochergina	exact	0.95	8	yadartha	5
dict-entry	kochergina:e28838	yadi	lemma:73699	kochergina	exact	0.95	6499	yadi	201
dict-entry	kochergina:e28838	yadi	lemma:215616	kochergina	exact	0.95	2	yadi	1
dict-entry	kochergina:e28844	yadu	lemma:73702	kochergina	exact	0.95	372	yadu	20
dict-entry	kochergina:e28846	yadvat	lemma:73669	kochergina	exact	0.95	100	yadvat	27
dict-entry	kochergina:e28850	yahva	lemma:74255	kochergina	exact	0.95	41	yahva	7
dict-entry	kochergina:e28852	yaj	lemma:157422	kochergina	exact	0.95	6755	yaj	119
dict-entry	kochergina:e28852	yaj	lemma:215455	kochergina	exact	0.95	5	yaj	1
dict-entry	kochergina:e28852	yaj	lemma:215985	kochergina	exact	0.95	17	yaj	12
dict-entry	kochergina:e28885	yajYAyuDa	lemma:73130	kochergina	exact	0.95	15	yajñāyudha	9
dict-entry	kochergina:e28866	yajYa	lemma:72936	kochergina	exact	0.95	8205	yajña	128
dict-entry	kochergina:e28888	yajYin	lemma:73159	kochergina	exact	0.95	5	yajñin	4
dict-entry	kochergina:e28889	yajYiya	lemma:73160	kochergina	exact	0.95	423	yajñiya	55
dict-entry	kochergina:e28856	yajamAna	lemma:72876	kochergina	exact	0.95	137	yajamāna	34
dict-entry	kochergina:e28859	yajanIya	lemma:72871	kochergina	exact	0.95	15	yajanīya	5
dict-entry	kochergina:e28857	yajana	lemma:72868	kochergina	exact	0.95	99	yajana	35
dict-entry	kochergina:e28857	yajana	lemma:222635	kochergina	exact	0.95	21	yajana	8
dict-entry	kochergina:e28860	yajas	lemma:72891	kochergina	exact	0.95	2	yajas	2
dict-entry	kochergina:e28861	yajata	lemma:72860	kochergina	exact	0.95	61	yajata	10
dict-entry	kochergina:e28861	yajata	lemma:72861	kochergina	exact	0.95	1	yajata	1
dict-entry	kochergina:e28862	yajatra	lemma:72865	kochergina	exact	0.95	90	yajatra	20
dict-entry	kochergina:e28862	yajatra	lemma:72867	kochergina	exact	0.95	1	yajatra	1
dict-entry	kochergina:e28863	yaji	lemma:72894	kochergina	exact	0.95	4	yaji	4
dict-entry	kochergina:e28864	yajin	lemma:72896	kochergina	exact	0.95	1	yajin	1
dict-entry	kochergina:e28865	yajizRu	lemma:72898	kochergina	exact	0.95	1	yajiṣṇu	1
dict-entry	kochergina:e28893	yajus	lemma:72933	kochergina	exact	0.95	1024	yajus	84
dict-entry	kochergina:e28895	yajvan	lemma:73171	kochergina	exact	0.95	83	yajvan	23
dict-entry	kochergina:e28895	yajvan	lemma:73172	kochergina	exact	0.95	56	yajvan	17
dict-entry	kochergina:e28898	yajyu	lemma:73169	kochergina	exact	0.95	13	yajyu	1
dict-entry	kochergina:e28898	yajyu	lemma:73170	kochergina	exact	0.95	1	yajyu	1
dict-entry	kochergina:e28900	yakAra	lemma:72776	kochergina	exact	0.95	16	yakāra	10
dict-entry	kochergina:e28899	yakan	lemma:215975	kochergina	exact	0.95	1	yakan	1
dict-entry	kochergina:e28901	yakza	lemma:72793	kochergina	exact	0.95	34	yakṣa	12
dict-entry	kochergina:e28901	yakza	lemma:72794	kochergina	exact	0.95	955	yakṣa	70
dict-entry	kochergina:e28903	yakzin	lemma:72844	kochergina	exact	0.95	1	yakṣin	1
dict-entry	kochergina:e28904	yakzma	lemma:72847	kochergina	exact	0.95	138	yakṣma	15
dict-entry	kochergina:e28905	yakzman	lemma:72854	kochergina	exact	0.95	106	yakṣman	31
dict-entry	kochergina:e28906	yakzmin	lemma:72855	kochergina	exact	0.95	7	yakṣmin	7
dict-entry	kochergina:e28907	yakzu	lemma:72846	kochergina	exact	0.95	2	yakṣu	1
dict-entry	kochergina:e28908	yakzya	lemma:72857	kochergina	exact	0.95	1	yakṣya	1
dict-entry	kochergina:e28909	yam	lemma:157296	kochergina	exact	0.95	1093	yam	91
dict-entry	kochergina:e28909	yam	lemma:203575	kochergina	floor	0.85	19	yaṃ	6
dict-entry	kochergina:e28909	yam	lemma:213359	kochergina	exact	0.95	8	yam	1
dict-entry	kochergina:e28910	yama	lemma:73816	kochergina	exact	0.95	1949	yama	134
dict-entry	kochergina:e28910	yama	lemma:73817	kochergina	exact	0.95	11	yama	9
dict-entry	kochergina:e28910	yama	lemma:73819	kochergina	exact	0.95	6	yama	5
dict-entry	kochergina:e28918	yamaka	lemma:73927	kochergina	exact	0.95	6	yamaka	2
dict-entry	kochergina:e28918	yamaka	lemma:73928	kochergina	exact	0.95	22	yamaka	6
dict-entry	kochergina:e28918	yamaka	lemma:73931	kochergina	exact	0.95	14	yamaka	7
dict-entry	kochergina:e28920	yamala	lemma:73944	kochergina	exact	0.95	6	yamala	4
dict-entry	kochergina:e28920	yamala	lemma:73945	kochergina	exact	0.95	14	yamala	9
dict-entry	kochergina:e28930	yamunA	lemma:73965	kochergina	exact	0.95	293	yamunā	44
dict-entry	kochergina:e28937	yantra	lemma:73751	kochergina	exact	0.95	953	yantra	93
dict-entry	kochergina:e28938	yantraRa	lemma:73807	kochergina	exact	0.95	51	yantraṇa	20
dict-entry	kochergina:e28943	yarhi	lemma:74002	kochergina	exact	0.95	53	yarhi	9
dict-entry	kochergina:e28944	yas	lemma:159874	kochergina	exact	0.95	2	yas	2
dict-entry	kochergina:e28944	yas	lemma:215328	kochergina	exact	0.95	2	yas	1
dict-entry	kochergina:e28949	yasmAt	lemma:203538	kochergina	exact	0.95	615	yasmāt	96
dict-entry	kochergina:e28957	yat	lemma:73227	kochergina	exact	0.95	9083	yat	171
dict-entry	kochergina:e28957	yat	lemma:157295	kochergina	exact	0.95	548	yat	57
dict-entry	kochergina:e28957	yat	lemma:213701	kochergina	exact	0.95	41	yat	1
dict-entry	kochergina:e28959	yatama	lemma:72778	kochergina	exact	0.95	38	yatama	7
dict-entry	kochergina:e28965	yatara	lemma:72779	kochergina	exact	0.95	42	yatara	15
dict-entry	kochergina:e28966	yatas	lemma:73226	kochergina	exact	0.95	2012	yatas	160
dict-entry	kochergina:e29009	yati	lemma:73189	kochergina	exact	0.95	318	yati	59
dict-entry	kochergina:e29009	yati	lemma:73739	kochergina	exact	0.95	11	yati	7
dict-entry	kochergina:e29009	yati	lemma:218710	kochergina	exact	0.95	6	yati	3
dict-entry	kochergina:e29012	yatin	lemma:73213	kochergina	exact	0.95	3	yatin	3
dict-entry	kochergina:e29013	yatna	lemma:73217	kochergina	exact	0.95	899	yatna	102
dict-entry	kochergina:e29014	yatnatas	lemma:73218	kochergina	exact	0.95	123	yatnatas	34
dict-entry	kochergina:e29015	yatra	lemma:73233	kochergina	exact	0.95	4833	yatra	201
dict-entry	kochergina:e29015	yatra	lemma:215614	kochergina	exact	0.95	2	yatra	1
dict-entry	kochergina:e29063	yavIyasI	lemma:74149	kochergina	exact	0.95	2	yavīyasī	2
dict-entry	kochergina:e29064	yavIyuD	lemma:74152	kochergina	exact	0.95	2	yavīyudh	1
dict-entry	kochergina:e29033	yava	lemma:74009	kochergina	exact	0.95	6	yava	4
dict-entry	kochergina:e29033	yava	lemma:74014	kochergina	exact	0.95	1068	yava	128
dict-entry	kochergina:e29050	yavana	lemma:74111	kochergina	exact	0.95	1	yavana	1
dict-entry	kochergina:e29050	yavana	lemma:74116	kochergina	exact	0.95	117	yavana	21
dict-entry	kochergina:e29052	yavanikA	lemma:74135	kochergina	exact	0.95	1	yavanikā	1
dict-entry	kochergina:e29056	yavasa	lemma:74086	kochergina	exact	0.95	87	yavasa	33
dict-entry	kochergina:e29061	yavizWa	lemma:74142	kochergina	exact	0.95	91	yaviṣṭha	19
dict-entry	kochergina:e29065	yavya	lemma:74105	kochergina	exact	0.95	4	yavya	4
dict-entry	kochergina:e29065	yavya	lemma:74106	kochergina	exact	0.95	1	yavya	1
dict-entry	kochergina:e29065	yavya	lemma:74107	kochergina	exact	0.95	1	yavya	1
dict-entry	kochergina:e29066	yayAti	lemma:73987	kochergina	exact	0.95	361	yayāti	17
dict-entry	kochergina:e29068	yayi	lemma:73994	kochergina	exact	0.95	4	yayi	2
dict-entry	kochergina:e29068	yayi	lemma:73995	kochergina	exact	0.95	1	yayi	1
dict-entry	kochergina:e28955	yazwi	lemma:73176	kochergina	exact	0.95	1	yaṣṭi	1
