attested_form	form_key	dcs_lemma	dcs_upos	target_locus	source_dataset	evidence_count	tense_caveat	attested_via	triage_class
sārvaṇir	sārvanir	sārvaṇi	ADJ	dcs:25871	dcs	1	0	surface	lexicon_gap
saṃjapya	sanjapya	saṃjap	VERB	dcs:25872	dcs	4	0	surface+unsandhied	lexicon_gap
vāmakeśvarayāmale	vāmakeśvarayāmale	vāmakeśvarayāmala	NOUN	dcs:25888	dcs	2	0	surface+unsandhied	lexicon_gap
guptasādhanatantrake	guptasādhanatantrake	guptasādhanatantraka	NOUN	dcs:25893	dcs	2	0	surface+unsandhied	lexicon_gap
vāgbījaṃ	vāgbījan	vāgbīja	NOUN	dcs:25895	dcs	3	0	surface	lexicon_gap
vāgbījam	vāgbījam	vāgbīja	NOUN	dcs:25895	dcs	3	0	unsandhied	lexicon_gap
viṣṇuśaktiṃ	viṣnuśaktin	viṣṇuśakti	NOUN	dcs:25895	dcs	1	0	surface	paradigm_gap
samuccaret	samuccaret	samuccar	VERB	dcs:25895	dcs	26	0	surface+unsandhied	lexicon_gap
vāgbīja	vāgbīja	vāgbīja	NOUN	dcs:25900	dcs	2	0	surface+unsandhied	lexicon_gap
śambhupatnīṃ	śambhupatnīn	śambhupatnī	NOUN	dcs:25902	dcs	1	0	surface	lexicon_gap
śambhupatnīm	śambhupatnīm	śambhupatnī	NOUN	dcs:25902	dcs	1	0	unsandhied	lexicon_gap
bhūtabījaṃ	bhūtabījan	bhūtabīja	NOUN	dcs:25903	dcs	1	0	surface	lexicon_gap
bhūtabījam	bhūtabījam	bhūtabīja	NOUN	dcs:25903	dcs	1	0	unsandhied	lexicon_gap
pravadec	pravadec	pravad	VERB	dcs:25903	dcs	1	0	surface	lexicon_gap
hakāraṃ	hakāran	hakāra	NOUN	dcs:25944	dcs	1	0	surface	paradigm_gap
kṣakāraṃ	kṣakāran	kṣakāra	NOUN	dcs:25944	dcs	3	0	surface	lexicon_gap
kṣakāram	kṣakāram	kṣakāra	NOUN	dcs:25944	dcs	3	0	unsandhied	lexicon_gap
kṣamaṇau	kṣamanau	kṣamaṇau	ADV	dcs:25945	dcs	2	0	surface+unsandhied	lexicon_gap
lakāraṃ	lakāran	lakāra	NOUN	dcs:25945	dcs	3	0	surface	paradigm_gap
rakāraṃ	rakāran	rakāra	NOUN	dcs:25946	dcs	4	0	surface	paradigm_gap
jūṃkāraṃ	jūnkāran	jūṃkāra	NOUN	dcs:25947	dcs	1	0	surface	lexicon_gap
jūṃkāram	jūnkāram	jūṃkāra	NOUN	dcs:25947	dcs	1	0	unsandhied	lexicon_gap
sakāraṃ	sakāran	sakāra	NOUN	dcs:25947	dcs	2	0	surface	paradigm_gap
vakāraṃ	vakāran	vakāra	NOUN	dcs:25949	dcs	1	0	surface	paradigm_gap
nitambaṃ	nitamban	nitamba	NOUN	dcs:25949	dcs	3	0	surface	paradigm_gap
yīḥkāraṃ	yīḥkāran	yīḥkāra	NOUN	dcs:25950	dcs	1	0	surface	lexicon_gap
yīḥkāram	yīḥkāram	yīḥkāra	NOUN	dcs:25950	dcs	1	0	unsandhied	lexicon_gap
hasaur	hasaur	hasauḥ	ADV	dcs:25951	dcs	1	0	surface	lexicon_gap
samastamaṅgalaṃ	samastamangalan	samastamaṅgala	NOUN	dcs:25969	dcs	1	0	surface	lexicon_gap
samastamaṅgalam	samastamangalam	samastamaṅgala	NOUN	dcs:25969	dcs	1	0	unsandhied	lexicon_gap
prakāśyaṃ	prakāśyan	prakāśay	VERB	dcs:25970	dcs	6	0	surface	lexicon_gap
abhaktebhyo	abhaktebhyo	abhakta	ADJ	dcs:25972	dcs	1	0	surface	paradigm_gap
daśavidyāṃ	daśavidyān	daśavidyā	NOUN	dcs:25973	dcs	1	0	surface	lexicon_gap
daśavidyām	daśavidyām	daśavidyā	NOUN	dcs:25973	dcs	1	0	unsandhied	lexicon_gap
chrotum	chrotum	śru	VERB	dcs:25975	dcs	1	0	surface	paradigm_gap
prāṇamantraṃ	prānamantran	prāṇamantra	NOUN	dcs:25977	dcs	1	0	surface	lexicon_gap
prāṇamantram	prānamantram	prāṇamantra	NOUN	dcs:25977	dcs	1	0	unsandhied	lexicon_gap
vāgbhavāṃ	vāgbhavān	vāgbhavā	NOUN	dcs:25986	dcs	1	0	surface	lexicon_gap
vāgbhavām	vāgbhavām	vāgbhavā	NOUN	dcs:25986	dcs	1	0	unsandhied	lexicon_gap
chambhuṃ	chambhun	śambhu	NOUN	dcs:26002	dcs	1	0	surface	paradigm_gap
rudrākṣaṃ	rudrākṣan	rudrākṣa	NOUN	dcs:26028	dcs	2	0	surface	paradigm_gap
pūrṇaliṅgaṃ	pūrnalingan	pūrṇaliṅga	NOUN	dcs:26033	dcs	2	0	surface	lexicon_gap
pūrṇaliṅgam	pūrnalingam	pūrṇaliṅga	NOUN	dcs:26033	dcs	2	0	unsandhied	lexicon_gap
śivabījaṃ	śivabījan	śivabīja	NOUN	dcs:26033	dcs	8	0	surface	paradigm_gap
pakāraṃ	pakāran	pakāra	NOUN	dcs:26044	dcs	1	0	surface	paradigm_gap
rephaṃ	rephan	repha	NOUN	dcs:26045	dcs	5	0	surface	paradigm_gap
dakāraṃ	dakāran	dakāra	NOUN	dcs:26045	dcs	1	0	surface	paradigm_gap
tāḍanād	tāḍanād	tāḍana	NOUN	dcs:26058	dcs	2	0	surface	paradigm_gap
vyomabījaṃ	vyomabījan	vyomabīja	NOUN	dcs:26082	dcs	1	0	surface	lexicon_gap
vyomabījam	vyomabījam	vyomabīja	NOUN	dcs:26082	dcs	1	0	unsandhied	lexicon_gap
prajaped	prajaped	prajap	VERB	dcs:26084	dcs	1	0	surface	lexicon_gap
svapuṣpa	svapuṣpa	svapuṣpa	NOUN	dcs:26100	dcs	4	0	surface+unsandhied	lexicon_gap
aṅgurīyaṃ	angurīyan	aṅgurīya	NOUN	dcs:26110	dcs	1	0	surface	paradigm_gap
cintayec	cintayec	cintay	VERB	dcs:26116	dcs	1	0	surface	lexicon_gap
hunet	hunet	hu	VERB	dcs:26126	dcs	70	0	surface+unsandhied	paradigm_gap
helakī	helakī	helakī	NOUN	dcs:26147	dcs	2	0	surface+unsandhied	lexicon_gap
saṃdahed	sandahed	saṃdah	VERB	dcs:26150	dcs	2	0	surface	lexicon_gap
saṃdahet	sandahet	saṃdah	VERB	dcs:26150	dcs	6	0	surface+unsandhied	lexicon_gap
sarvaprakāśakaṃ	sarvaprakāśakan	sarvaprakāśaka	NOUN	dcs:26153	dcs	1	0	surface	lexicon_gap
sarvaprakāśakam	sarvaprakāśakam	sarvaprakāśaka	NOUN	dcs:26153	dcs	1	0	unsandhied	lexicon_gap
ratti	ratti	ratti	NOUN	dcs:26160	dcs	4	0	surface+unsandhied	lexicon_gap
anurūpiṇam	anurūpinam	anurūpin	ADJ	dcs:26171	dcs	2	0	surface+unsandhied	lexicon_gap
vīryas	vīryas	vīrya	NOUN	dcs:26174	dcs	1	0	surface	paradigm_gap
parikathyate	parikathyate	parikathay	VERB	dcs:26178	dcs	12	0	surface+unsandhied	lexicon_gap
acākṣuṣe	acākṣuṣe	acākṣuṣa	ADJ	dcs:26181	dcs	2	0	surface+unsandhied	lexicon_gap
bhakṣed	bhakṣed	bhakṣ	VERB	dcs:26210	dcs	1	0	surface	paradigm_gap
asrakām	asrakām	asraka	NOUN	dcs:26229	dcs	2	0	surface+unsandhied	lexicon_gap
homayen	homayen	homay	VERB	dcs:26241	dcs	1	0	surface	lexicon_gap
samuccāryaṃ	samuccāryan	samuccāray	VERB	dcs:26243	dcs	1	0	surface	lexicon_gap
samuccāryam	samuccāryam	samuccāray	VERB	dcs:26243	dcs	3	0	surface+unsandhied	lexicon_gap
maṇibandhake	manibandhake	maṇibandhaka	NOUN	dcs:26253	dcs	2	0	surface+unsandhied	lexicon_gap
tantradhāraṃ	tantradhāran	tantradhāra	NOUN	dcs:26257	dcs	1	0	surface	lexicon_gap
tantradhāram	tantradhāram	tantradhāra	NOUN	dcs:26257	dcs	1	0	unsandhied	lexicon_gap
protanam	protanam	protana	NOUN	dcs:26269	dcs	4	0	surface+unsandhied	lexicon_gap
vahnivadhūṃ	vahnivadhūn	vahnivadhū	NOUN	dcs:26271	dcs	2	0	surface	paradigm_gap
potayāmi	potayāmi	potay	VERB	dcs:26272	dcs	2	0	surface+unsandhied	lexicon_gap
saṃtaraṇaṃ	santaranan	saṃtaraṇa	NOUN	dcs:26273	dcs	1	0	surface	paradigm_gap
yajñasūtraṃ	yajnasūtran	yajñasūtra	NOUN	dcs:26301	dcs	4	0	surface	paradigm_gap
brahmarandhrān	brahmarandhrān	brahmarandhra	NOUN	dcs:26304	dcs	1	0	surface	paradigm_gap
yajñasūtrakam	yajnasūtrakam	yajñasūtraka	NOUN	dcs:26304	dcs	8	0	surface+unsandhied	lexicon_gap
merudaṇḍa	merudanḍa	merudaṇḍa	NOUN	dcs:26306	dcs	2	0	surface+unsandhied	lexicon_gap
antarakam	antarakam	antaraka	ADJ	dcs:26307	dcs	2	0	surface+unsandhied	lexicon_gap
ājñācakrān	ājnācakrān	ājñācakra	NOUN	dcs:26312	dcs	1	0	surface	paradigm_gap
pustikāyāṃ	pustikāyān	pustikā	NOUN	dcs:26318	dcs	2	0	surface	paradigm_gap
janmasthānaṃ	janmasthānan	janmasthāna	NOUN	dcs:26333	dcs	1	0	surface	paradigm_gap
lākṣāyāṃ	lākṣāyān	lākṣā	NOUN	dcs:26349	dcs	1	0	surface	paradigm_gap
vālukāyāṃ	vālukāyān	vālukā	NOUN	dcs:26352	dcs	4	0	surface	paradigm_gap
prapūjanāt	prapūjanāt	prapūjana	NOUN	dcs:26366	dcs	2	0	surface+unsandhied	lexicon_gap
'rcayec	'rcayec	arcay	VERB	dcs:26382	dcs	1	0	surface	lexicon_gap
mantracchannād	mantracchannād	mantracchanna	NOUN	dcs:26402	dcs	1	0	surface	lexicon_gap
mantracchannāt	mantracchannāt	mantracchanna	NOUN	dcs:26402	dcs	1	0	unsandhied	lexicon_gap
mantracchannaṃ	mantracchannan	mantracchanna	NOUN	dcs:26403	dcs	2	0	surface	lexicon_gap
mantracchannam	mantracchannam	mantracchanna	NOUN	dcs:26403	dcs	2	0	unsandhied	lexicon_gap
abhaktiś	abhaktiś	abhakti	NOUN	dcs:26404	dcs	1	0	surface	paradigm_gap
luptiś	luptiś	lupti	NOUN	dcs:26404	dcs	1	0	surface	lexicon_gap
luptiḥ	lupti	lupti	NOUN	dcs:26404	dcs	1	0	unsandhied	lexicon_gap
kālikāyāś	kālikāyāś	kālikā	NOUN	dcs:26411	dcs	2	0	surface	paradigm_gap
vaktrāc	vaktrāc	vaktra	NOUN	dcs:26419	dcs	2	0	surface	paradigm_gap
ṣoḍaśair	ṣoḍaśair	ṣoḍaśa	ADJ	dcs:26457	dcs	2	0	surface	paradigm_gap
tārāyāś	tārāyāś	tārā	NOUN	dcs:26469	dcs	1	0	surface	paradigm_gap
dhusturair	dhusturair	dhustura	NOUN	dcs:26477	dcs	1	0	surface	lexicon_gap
dhusturaiḥ	dhusturai	dhustura	NOUN	dcs:26477	dcs	1	0	unsandhied	lexicon_gap
mālāyāś	mālāyāś	mālā	NOUN	dcs:26481	dcs	1	0	surface	paradigm_gap
brahmagranthiṃ	brahmagranthin	brahmagranthi	NOUN	dcs:26486	dcs	1	0	surface	paradigm_gap
milanaṃ	milanan	milana	NOUN	dcs:26490	dcs	1	0	surface	paradigm_gap
vinirmāya	vinirmāya	vinirmā	VERB	dcs:26492	dcs	2	0	surface+unsandhied	lexicon_gap
dhūnanaṃ	dhūnanan	dhūnana	NOUN	dcs:26493	dcs	2	0	surface	paradigm_gap
kumbhasthāpanakaṃ	kumbhasthāpanakan	kumbhasthāpanaka	NOUN	dcs:26501	dcs	1	0	surface	lexicon_gap
kumbhasthāpanakam	kumbhasthāpanakam	kumbhasthāpanaka	NOUN	dcs:26501	dcs	1	0	unsandhied	lexicon_gap
huned	huned	hu	VERB	dcs:26502	dcs	4	0	surface	paradigm_gap
mahāmuktir	mahāmuktir	mahāmukti	NOUN	dcs:26538	dcs	1	0	surface	lexicon_gap
mahāmuktiḥ	mahāmukti	mahāmukti	NOUN	dcs:26538	dcs	1	0	unsandhied	lexicon_gap
pramajjati	pramajjati	pramajj	VERB	dcs:26555	dcs	2	0	surface+unsandhied	lexicon_gap
sādhikāyāś	sādhikāyāś	sādhaka	ADJ	dcs:26560	dcs	1	0	surface	paradigm_gap
yajanāc	yajanāc	yajana	NOUN	dcs:26568	dcs	2	0	surface	paradigm_gap
vipattiś	vipattiś	vipatti	NOUN	dcs:26573	dcs	1	0	surface	paradigm_gap
kāpaṭyaṃ	kāpaṭyan	kāpaṭya	NOUN	dcs:26576	dcs	1	0	surface	paradigm_gap
tejasaṃ	tejasan	tejasa	NOUN	dcs:26577	dcs	2	0	surface	paradigm_gap
gaṇeśaś	ganeśaś	gaṇeśa	NOUN	dcs:26590	dcs	1	0	surface	paradigm_gap
sūtreṣv	sūtreṣv	sūtra	NOUN	dcs:771461	dcs	1	0	surface	paradigm_gap
parikalpanīyo	parikalpanīyo	parikalpay	VERB	dcs:771462	dcs	1	0	surface	lexicon_gap
paribhāṣitavyo	paribhāṣitavyo	paribhāṣ	VERB	dcs:771462	dcs	1	0	surface	lexicon_gap
paribhāṣitavyaḥ	paribhāṣitavya	paribhāṣ	VERB	dcs:771462	dcs	1	0	unsandhied	lexicon_gap
vyākhyāyante	vyākhyāyante	vyākhyā	VERB	dcs:771463	dcs	4	0	surface+unsandhied	paradigm_gap
athaśabdo	athaśabdo	athaśabda	NOUN	dcs:771466	dcs	1	0	surface	lexicon_gap
padārthakaḥ	padārthaka	padārthaka	ADJ	dcs:771469	dcs	2	0	surface+unsandhied	lexicon_gap
athaśabdam	athaśabdam	athaśabda	NOUN	dcs:771474	dcs	2	0	surface+unsandhied	lexicon_gap
anekavidho	anekavidho	anekavidha	ADJ	dcs:771475	dcs	1	0	surface	paradigm_gap
vartiṣyate	vartiṣyate	vṛt	VERB	dcs:771475	dcs	6	0	surface+unsandhied	paradigm_gap
śiṣmaḥ	śiṣma	śās	VERB	dcs:771476	dcs	2	0	surface+unsandhied	paradigm_gap
pratiṣedhiṣyati	pratiṣedhiṣyati	pratiṣidh	VERB	dcs:771477	dcs	2	0	surface+unsandhied	lexicon_gap
pratiṣedhato	pratiṣedhato	pratiṣidh	VERB	dcs:771479	dcs	1	0	surface	lexicon_gap
pratiṣedhataḥ	pratiṣedhata	pratiṣidh	VERB	dcs:771479	dcs	1	0	unsandhied	lexicon_gap
samāvartitavyaṃ	samāvartitavyan	samāvṛt	VERB	dcs:771482	dcs	1	0	surface	lexicon_gap
samāvartitavyam	samāvartitavyam	samāvṛt	VERB	dcs:771482	dcs	1	0	unsandhied	lexicon_gap
vicārayitavyāni	vicārayitavyāni	vicāray	VERB	dcs:771482	dcs	2	0	surface+unsandhied	lexicon_gap
samāvartiṣṭa	samāvartiṣṭa	samāvṛt	VERB	dcs:771483	dcs	4	1	surface+unsandhied	lexicon_gap
vicārayed	vicārayed	vicāray	VERB	dcs:771483	dcs	1	0	surface	lexicon_gap
atikramitavyaḥ	atikramitavya	atikram	VERB	dcs:771487	dcs	2	0	surface+unsandhied	lexicon_gap
'tikramiṣyāma	'tikramiṣyāma	atikram	VERB	dcs:771488	dcs	1	0	surface	lexicon_gap
atikramiṣyāmaḥ	atikramiṣyāma	atikram	VERB	dcs:771488	dcs	1	0	unsandhied	lexicon_gap
arthavantaṃ	arthavantan	arthavat	ADJ	dcs:771489	dcs	4	0	surface	paradigm_gap
kalpayema	kalpayema	kalpay	VERB	dcs:771489	dcs	2	0	surface+unsandhied	lexicon_gap
tatrabhavanto	tatrabhavanto	tatrabhavant	NOUN	dcs:771491	dcs	1	0	surface	lexicon_gap
chabdo	chabdo	śabda	NOUN	dcs:771494	dcs	3	0	surface	paradigm_gap
vyāhanyeta	vyāhanyeta	vyāhan	VERB	dcs:771496	dcs	4	0	surface+unsandhied	lexicon_gap
apadeśakaḥ	apadeśaka	apadeśaka	ADJ	dcs:771502	dcs	2	0	surface+unsandhied	lexicon_gap
adhīto	adhīto	adhī	VERB	dcs:771503	dcs	1	0	surface	lexicon_gap
kathaṃlakṣaṇaḥ	kathanlakṣana	kathaṃlakṣaṇa	ADJ	dcs:771508	dcs	4	0	surface+unsandhied	lexicon_gap
kiṃparaś	kinparaś	kiṃpara	ADJ	dcs:771508	dcs	2	0	surface	lexicon_gap
kiṃparaḥ	kinpara	kiṃpara	ADJ	dcs:771508	dcs	2	0	unsandhied	lexicon_gap
pratijñānāṃ	pratijnānān	pratijñā	NOUN	dcs:771511	dcs	1	0	surface	paradigm_gap
upādadānaḥ	upādadāna	upādā	VERB	dcs:771519	dcs	2	0	surface+unsandhied	lexicon_gap
pratijānīmahe	pratijānīmahe	pratijñā	VERB	dcs:771521	dcs	6	0	surface+unsandhied	paradigm_gap
evaṃjātīyakam	evanjātīyakam	evaṃjātīyaka	ADJ	dcs:771528	dcs	10	0	surface+unsandhied	lexicon_gap
śaknoty	śaknoty	śak	VERB	dcs:771528	dcs	5	0	surface	paradigm_gap
avagamayituṃ	avagamayitun	avagamay	VERB	dcs:771528	dcs	1	0	surface	lexicon_gap
avagamayitum	avagamayitum	avagamay	VERB	dcs:771528	dcs	1	0	unsandhied	lexicon_gap
'vabodhayati	'vabodhayati	avabodhay	VERB	dcs:771532	dcs	3	0	surface	lexicon_gap
avabodhayati	avabodhayati	avabodhay	VERB	dcs:771532	dcs	3	0	unsandhied	lexicon_gap
codanāyāṃ	codanāyān	codana	NOUN	dcs:771534	dcs	1	0	surface	paradigm_gap
avagamyamānam	avagamyamānam	avagam	VERB	dcs:771538	dcs	3	0	surface+unsandhied	lexicon_gap
evaṃjātīyakeṣu	evanjātīyakeṣu	evaṃjātīyaka	ADJ	dcs:771546	dcs	4	0	surface+unsandhied	lexicon_gap
upadiṣṭavantaś	upadiṣṭavantaś	upadiś	VERB	dcs:771548	dcs	1	0	surface	paradigm_gap
upadiṣṭavantaḥ	upadiṣṭavanta	upadiś	VERB	dcs:771548	dcs	1	0	unsandhied	paradigm_gap
viditavantaś	viditavantaś	vid	VERB	dcs:771549	dcs	1	0	surface	paradigm_gap
viditavantaḥ	viditavanta	vid	VERB	dcs:771549	dcs	3	0	surface+unsandhied	paradigm_gap
vyāmohād	vyāmohād	vyāmoha	NOUN	dcs:771551	dcs	2	0	surface	paradigm_gap
vaitathyaṃ	vaitathyan	vaitathya	NOUN	dcs:771559	dcs	1	0	surface	paradigm_gap
pratyakṣas	pratyakṣas	pratyakṣa	ADJ	dcs:771562	dcs	1	0	surface	paradigm_gap
samācakṣate	samācakṣate	samācakṣ	VERB	dcs:771567	dcs	4	0	surface+unsandhied	lexicon_gap
'narthaś	'narthaś	anartha	NOUN	dcs:771574	dcs	1	0	surface	paradigm_gap
abhicaritavyam	abhicaritavyam	abhicar	VERB	dcs:771581	dcs	2	0	surface+unsandhied	lexicon_gap
arthāv	arthāv	artha	NOUN	dcs:771582	dcs	2	0	surface	paradigm_gap
abhivadituṃ	abhivaditun	abhivad	VERB	dcs:771582	dcs	1	0	surface	lexicon_gap
abhivaditum	abhivaditum	abhivad	VERB	dcs:771582	dcs	3	0	surface+unsandhied	lexicon_gap
'vagamyate	'vagamyate	avagam	VERB	dcs:771585	dcs	12	0	surface	lexicon_gap
'vagate	'vagate	avagam	VERB	dcs:771587	dcs	3	0	surface	lexicon_gap
sūtryata	sūtryata	sūtray	VERB	dcs:771587	dcs	1	0	surface	lexicon_gap
sūtryate	sūtryate	sūtray	VERB	dcs:771587	dcs	1	0	unsandhied	lexicon_gap
bhinnayor	bhinnayor	bhid	VERB	dcs:771588	dcs	1	0	surface	paradigm_gap
parīkṣiṣyāmahe	parīkṣiṣyāmahe	parīkṣ	VERB	dcs:771592	dcs	2	0	surface+unsandhied	lexicon_gap
evaṃlakṣaṇakaṃ	evanlakṣanakan	evaṃlakṣaṇaka	ADJ	dcs:771596	dcs	1	0	surface	lexicon_gap
evaṃlakṣaṇakam	evanlakṣanakam	evaṃlakṣaṇaka	ADJ	dcs:771596	dcs	1	0	unsandhied	lexicon_gap
bhaviṣyaṃś	bhaviṣyanś	bhū	VERB	dcs:771598	dcs	1	0	surface	paradigm_gap
upalambhanaṃ	upalambhanan	upalambhana	NOUN	dcs:771599	dcs	1	0	surface	paradigm_gap
saṃnikarṣo	sannikarṣo	saṃnikarṣa	NOUN	dcs:771601	dcs	3	0	surface	paradigm_gap
avadhāryamāṇe	avadhāryamāne	avadhāray	VERB	dcs:771603	dcs	2	0	surface+unsandhied	lexicon_gap
saṃbandhas	sanbandhas	sambandha	NOUN	dcs:771609	dcs	6	0	surface	paradigm_gap
apekṣitavyaṃ	apekṣitavyan	apekṣ	VERB	dcs:771618	dcs	1	0	surface	lexicon_gap
apekṣitavyam	apekṣitavyam	apekṣ	VERB	dcs:771618	dcs	5	0	surface+unsandhied	lexicon_gap
bādarāyaṇaṃ	bādarāyanan	bādarāyaṇa	NOUN	dcs:771620	dcs	1	0	surface	paradigm_gap
paryudasitum	paryudasitum	paryudas	VERB	dcs:771620	dcs	2	0	surface+unsandhied	lexicon_gap
varṇayāṃcakāra	varnayāncakāra	varṇay	VERB	dcs:771621	dcs	2	1	surface+unsandhied	lexicon_gap
parīkṣitavyaṃ	parīkṣitavyan	parīkṣ	VERB	dcs:771621	dcs	4	0	surface	lexicon_gap
pravartamāno	pravartamāno	pravṛt	VERB	dcs:771626	dcs	3	0	surface	paradigm_gap
avagamyata	avagamyata	avagam	VERB	dcs:771634	dcs	4	0	surface	lexicon_gap
upahataṃ	upahatan	upahan	VERB	dcs:771638	dcs	6	0	surface	lexicon_gap
saṃpratipatti	sanpratipatti	sampratipatti	NOUN	dcs:771642	dcs	2	0	surface+unsandhied	paradigm_gap
upalabhemahi	upalabhemahi	upalabh	VERB	dcs:771643	dcs	9	0	surface+unsandhied	lexicon_gap
pariniścitā	pariniścitā	pariniści	VERB	dcs:771649	dcs	4	0	surface+unsandhied	lexicon_gap
viparyasiṣyati	viparyasiṣyati	viparyas	VERB	dcs:771649	dcs	4	0	surface+unsandhied	lexicon_gap
pratītis	pratītis	pratīti	NOUN	dcs:771653	dcs	1	0	surface	paradigm_gap
viparyayād	viparyayād	viparyaya	NOUN	dcs:771654	dcs	6	0	surface	paradigm_gap
daurbalyān	daurbalyān	daurbalya	NOUN	dcs:771656	dcs	1	0	surface	paradigm_gap
avagamyeta	avagamyeta	avagam	VERB	dcs:771660	dcs	10	0	surface+unsandhied	lexicon_gap
śūnyas	śūnyas	śūnya	ADJ	dcs:771664	dcs	2	0	surface	paradigm_gap
avasthāsyata	avasthāsyata	avasthā	VERB	dcs:771672	dcs	1	0	surface	paradigm_gap
utpadyamānā	utpadyamānā	utpad	VERB	dcs:771673	dcs	6	0	surface+unsandhied	lexicon_gap
buddhāv	buddhāv	buddhi	NOUN	dcs:771676	dcs	5	0	surface	paradigm_gap
avagacchāmaḥ	avagacchāma	avagam	VERB	dcs:771688	dcs	33	0	surface+unsandhied	lexicon_gap
tantuṣv	tantuṣv	tantu	NOUN	dcs:771690	dcs	2	0	surface	paradigm_gap
upādīyamāneṣu	upādīyamāneṣu	upādā	VERB	dcs:771690	dcs	2	0	surface+unsandhied	lexicon_gap
saṃbandhasya	sanbandhasya	sambandha	NOUN	dcs:771695	dcs	14	0	surface+unsandhied	paradigm_gap
arthāpattir	arthāpattir	arthāpatti	NOUN	dcs:771701	dcs	10	0	surface	paradigm_gap
iṣṭer	iṣṭer	iṣṭi	NOUN	dcs:771713	dcs	2	0	surface	paradigm_gap
kalpayituṃ	kalpayitun	kalpay	VERB	dcs:771718	dcs	5	0	surface	lexicon_gap
evaṃjātīyakaṃ	evanjātīyakan	evaṃjātīyaka	ADJ	dcs:771725	dcs	2	0	surface	lexicon_gap
majjanty	majjanty	majj	VERB	dcs:771725	dcs	2	0	surface	paradigm_gap
autpattikas	autpattikas	autpattika	ADJ	dcs:771728	dcs	1	0	surface	paradigm_gap
tuśabdaḥ	tuśabda	tuśabda	NOUN	dcs:771729	dcs	27	0	surface+unsandhied	lexicon_gap
avagamyamānasya	avagamyamānasya	avagam	VERB	dcs:771730	dcs	2	0	surface+unsandhied	lexicon_gap
vipralabdhaṃ	vipralabdhan	vipralabh	VERB	dcs:771736	dcs	1	0	surface	lexicon_gap
sāṃśayikaṃ	sānśayikan	sāṃśayika	ADJ	dcs:771737	dcs	2	0	surface	paradigm_gap
virudhyamāno	virudhyamāno	virudh	VERB	dcs:771739	dcs	1	0	surface	lexicon_gap
virudhyamānaḥ	virudhyamāna	virudh	VERB	dcs:771739	dcs	1	0	unsandhied	lexicon_gap
pratyāyayaty	pratyāyayaty	pratyāyay	VERB	dcs:771745	dcs	2	0	surface	lexicon_gap
pratyāyayati	pratyāyayati	pratyāyay	VERB	dcs:771745	dcs	4	0	surface+unsandhied	lexicon_gap
yāvatkṛtvaḥ	yāvatkṛtva	yāvatkṛtvas	ADV	dcs:771747	dcs	2	0	surface	paradigm_gap
kṛtakas	kṛtakas	kṛtaka	ADJ	dcs:771749	dcs	1	0	surface	paradigm_gap
saṃbandhau	sanbandhau	sambandha	NOUN	dcs:771750	dcs	4	0	surface+unsandhied	paradigm_gap
vyapadiśanti	vyapadiśanti	vyapadiś	VERB	dcs:771752	dcs	4	0	surface+unsandhied	lexicon_gap
kṛtako	kṛtako	kṛtaka	ADJ	dcs:771755	dcs	6	0	surface	paradigm_gap
akṣarais	akṣarais	akṣara	NOUN	dcs:771766	dcs	1	0	surface	paradigm_gap
pratipadyāmaha	pratipadyāmaha	pratipad	VERB	dcs:771768	dcs	1	0	surface	paradigm_gap
avagamyamānaḥ	avagamyamāna	avagam	VERB	dcs:771770	dcs	6	0	surface+unsandhied	lexicon_gap
'bhyupagantum	'bhyupagantum	abhyupagam	VERB	dcs:771770	dcs	1	0	surface	lexicon_gap
abhyupagantum	abhyupagantum	abhyupagam	VERB	dcs:771770	dcs	3	0	surface+unsandhied	lexicon_gap
vacanāny	vacanāny	vacana	NOUN	dcs:771771	dcs	1	0	surface	paradigm_gap
abhyāja	abhyāja	abhyāj	VERB	dcs:771771	dcs	2	0	surface+unsandhied	lexicon_gap
aparībhūtam	aparībhūtam	aparībhū	VERB	dcs:771772	dcs	4	0	surface+unsandhied	lexicon_gap
gauṇo	gauno	gauṇa	ADJ	dcs:771776	dcs	3	0	surface	paradigm_gap
parikalpayitum	parikalpayitum	parikalpay	VERB	dcs:771777	dcs	3	0	surface+unsandhied	lexicon_gap
evaṃjātīyake	evanjātīyake	evaṃjātīyaka	ADJ	dcs:771791	dcs	6	0	surface+unsandhied	lexicon_gap
māhāyānikaḥ	māhāyānika	māhāyānika	ADJ	dcs:771793	dcs	2	0	surface+unsandhied	lexicon_gap
upālabhyate	upālabhyate	upālabh	VERB	dcs:771794	dcs	2	0	surface+unsandhied	lexicon_gap
upapādayiṣyāma	upapādayiṣyāma	upapāday	VERB	dcs:771806	dcs	6	0	surface+unsandhied	lexicon_gap
saṃvyavahartuṃ	sanvyavahartun	saṃvyavahṛ	VERB	dcs:771809	dcs	1	0	surface	lexicon_gap
saṃvyavahartum	sanvyavahartum	saṃvyavahṛ	VERB	dcs:771809	dcs	1	0	unsandhied	lexicon_gap
saṃbandhur	sanbandhur	saṃbandhṛ	NOUN	dcs:771811	dcs	3	0	surface	lexicon_gap
saṃbandhuḥ	sanbandhu	saṃbandhṛ	NOUN	dcs:771811	dcs	3	0	unsandhied	lexicon_gap
niṣprayojanaṃ	niṣprayojanan	niṣprayojana	ADJ	dcs:771818	dcs	1	0	surface	paradigm_gap
