slp1	hom	sense_id	n_ls	n_ls_resolved	n_dcs_assigned	variant_of	gloss
pUraRa		4b	2	2	0		das Multipliciren ŚUBHAṂKARA _im_ ŚKDR
pUraRa		4c	2	2	0		Regen ŚABDAM. _im_ ŚKDR
pUraRa		4d	2	2	0		eine Art Gebäck H. an. MED
pUraRa		4e	2	2	1		Cyperus rotundus ( ) ŚABDAM. _im_ ŚKDR
pUraRa		4f	1	1	0		Zettel, Aufzug eines Gewebes; s. u. 3,b. — Vgl. ( n. auch P. 6,1,134 )
putraka		1a	40	40	1		oxyt. Söhnchen, Knabe (oft als Liebkosungswort) P. 5,3,76 , Sch. MED. k. 123. fg. ṚV. 8,58,8 . AIT. BR. 5,14 . 6,33 . ŚA
putraka		1b	3	3	0		proparox. Puppe, eine Figur aus Stein, Holz, Lack u. s. w. gaṇa [Page4-0764] zu P. 5,4,29 . ŚAṂK. _zu_ BṚH. ĀR. UP. S. 4
putraka		1c	2	2	0		Schelm, = H. an. 3,70 . MED
putraka		1d	1	1	0		ein best. kleines giftiges Thier (zu den gezählt) SUŚR. 2,278,1
putraka		1e	4	4	0		= H. an. 3,70 . MED. ein fabelhaftes Thier mit acht Beinen WILS. ; das Wort bedeutet aber auch Heuschrecke, und ŚABDAR. 
putraka		1f	1	1	0		Haar H. ś. 127 (der Vers ist verdorben)
putraka		1g	2	2	0		ein best. Baum H. an. MED
putraka		1h	1	1	0		N. pr. eines Mannes, dem die Grundung der Stadt Pāṭaliputraka zugeschrieben wird, KATHĀS. 3,21. fgg
putraka		1i	2	2	0		N. pr. eines Berges H. an. MED
putraka		2a	21	21	0		Tochter H. an. MED. N. 16,5 . KATHĀS. 18,266 . 30,28 . PAÑCAT. 190,2 . MĀRK. P. 77,20 . Insbes. eine solche Tochter, die
putraka		2b	10	10	0		Puppe, Figur aus Holz u. s. w. AK. 2,10,29 . H. 1014 . H. an. MED. HALĀY. 3,338 . Spr. 635 . KATHĀS. 29,18 . Vgl / b〉 KA
putraka		2c	0	0	0		in comp. mit leblosen Dingen zur Bildung von Deminutiven; s
putraka		2d	4	4	0		= H. an. MED. die Wolle auf der Tamariske WILS. — Was bedeutet aber das Wort in der Stelle: SUŚR. 1,55,20 ?
paruza		1a	1	1	0		knotig, von Rohrpflanzen: AV. 6,12,3
paruza		1b	23	23	0		fleckig, bunt, ungleichfarbig, schmutzig; = H. an. 3,738 . MED. ṣ. 39 . ṚV. 5,27,5 . 6,56,3 ; vgl. NIR. 2,6 . ṚV. 8,82,1
paruza		1c	13	13	0		rauh, uneben; = AK. 3,4,14,85 . H. 1386 . H. an. MED. HALĀY. 4,98 . MBH. 13,5443 . RĀJA-TAR. 4,308 . PAÑCAT. 21,13 . VAR
paruza		1d	7	7	0		rauh, stechend, von Winden R. 6,16,4 . 31,38 . 70,51 . VARĀH. BṚH. S. 26,4 ( ). ṚT. 1,22 . adv. : HARIV. 9420 . von der 
paruza		1e	28	28	0		rauh, von Tönen: RAGH. 11,46 . MEGH. 62 . ( adv. ) HARIV. 9295 . VARĀH. BṚH. S. 85,36 . 52,106 . rauh, hart, barsch, von
paruza		2a	1	1	0		Rohr: [Page4-0565] er mache sie zu Rohren d. h. zerbrechlich wie diese AV. 8,8,4
paruza		2b	2	2	0		Pfeil: ŚĀṄKH. ŚR. 14,22,20 . LĀṬY. 8,5,7 / b〉 lies
paruza		2c	0	0	0		= ; s. u. 5,b
paruza		3	1	1	0		f. Bez. einer Art Räthsel Verz. d. Oxf. H. 204,a,28
paruza		4a	5	5	0		N. pr. eines Flusses des Pendṣab , welcher später Irāvatī , heut zu Tage Ravi heisst (die Knotige, d. h. an Ausbuchtunge
paruza		4b	2	2	0		viell. Wolke (die Knotige, Geballte oder die Bunte): ṚV. 5,52,9 . 4,22,2
paruza		5a	2	2	1		eine blaublühende Barleria ŚABDAC. _im_ ŚKDR
paruza		5b	5	5	0		= n. BHĀVAPR. _im_ ŚKDR. Nach ŚABDAC. und ŚABDAM. _bei_ WILSON als m. auch N. des Baumes selbst. — Vgl
varDamAna		2	6	6	1		m. Ricinus communis (wegen seines starken Wuchses so genannt) AK. 2,4,2,32 . TRIK. 3,3,249 . H. an. 4,188 . MED. n. 205 
varDamAna		3	3	2	0		m. süsse Citronen RĀJAN. _im_ ŚKDR. auch f. ebend
varDamAna		4	6	6	0		Bez. einer best. Figur VARĀH. BṚH. S. 50,2 . 71,5 . 79,21 . 94,2 . LALIT. ed. Calc. 122,20 . 334,18
varDamAna		5	10	10	0		m.n. eine Schüssel von best. Form TRIK. H. 1024 . H. an. MED. HĀR. 167 . HALĀY. 2,160 . MBH. 7,2930 ( m. ). 13,3263 . 42
varDamAna		6	7	7	0		m.n. ein Haus, das nach der Südseite keinen Ausgang hat, H. an. HALĀY. 2,150 . VARĀH. BṚH. S. 53,33 . 36 . R. 5,10,4 . M
varDamAna		7	3	3	0		m. Bez. einer best. Verbindung der Hände Verz. d. Oxf. H. 86,a,33 . 202,a,18 . b,24
varDamAna		8	4	4	0		f. eine Gāyatrī mit 6, 7, 8 (8, 6 / Silben ṚV. PRĀT. 16,15. fg. COLEBR. Misc. Ess. II, 152 ( I, 7 ). Ind. St. 8,239. fg
varDamAna		9	3	3	0		n. ein anderes Metrum COLEBR. Misc. Ess. II, 165 , ( VII, 2 ). Ind. St. 8,356. fg
varDamAna		10	3	3	0		m. eine Art Räthsel ( ) TRIK. H. an. MED
varDamAna		11	5	5	0		m. Bein. Viṣṇu ʼs TRIK. 1,1,32 . 3,3,249 . H. ś. 68 . H. an. MED
varDamAna		12	14	14	1		m. N. pr. eines Berges und Districtes (das heutige Bardwān) KŪRMACAKRA _im_ JYOTISTATTVA nach ŚKDR. VARĀH. BṚH. S. 14,7 
varDamAna		13	25	25	0		m. N. pr. verschiedener Männer: der 24te Arhant der gegenwärtigen Avasarpiṇī , = H. 30 . H. an. COLEBR. Misc. Ess. II, 2
varDamAna		14	1	1	0		f. Bez. eines von Vardhamāna verfassten Commentars HALL 21
KaRqa		1a	9	9	0		lückig, angebrochen; zerbrochen, zertheilt: SUŚR. 1,27,15 . 98,2 . Sch. zu KĀTY. ŚR. 2,4,37 . Ind. St. 2,262, N. Hierher
KaRqa		1b	4	4	0		mangelhaft, krüppelhaft Schol. zu ŚĀṄKH. ŚR. 16,18,18 . Z. d. d. m. G. 9, LXXI. Vgl / b〉 ĀPAST. beim Schol. zu KĀTY. ŚR.
KaRqa		2a	4	4	0		Lücke, Bruch: ein Bruch in einem eingedämmten, unter Wasser stehendem Felde (anders u. d. W. nach WILSON ): MBH. 1,685. 
KaRqa		2b	29	28	0		Stück, Theil AK. 1,1,2,17 . TRIK. 3,2,9 . 3,112 . H. 1434 . MED. ḍ. 7 . R. 5,73,36 . ARJ. 8,1 . KATHĀS. 4,48 . BHĀG. P. 
KaRqa		2c	4	4	0		Abschnitt eines Werkes, Theil, Abtheilung; z. B. im AIT. ĀRAṆYAKA , KENOP / c〉 WEBER, RĀMAT. UP. 332 . Ind. St. 3,394
KaRqa		2d	15	14	0		Partie, Anzahl, Menge, Gruppe: MBH. 3,13147. fg. 13,3823 . KĀŚ. _zu_ P. 4,2,38 . u. s. w. gaṇa KĀŚ. _zu_ P. 4,2,51 . MBH
KaRqa		2e	2	2	0		die Sätze einer Gleichung COLEBR. Alg. 186 / e〉 GAṆITĀDHY. 70. fgg
KaRqa		3a	11	11	0		Zucker in Stücken AK. 2,9,43 . TRIK. 3,3,112 . H. 403 . MED. SĀH. D. 27,18 . Nach RĀJAV. _im_ ŚKDR. und Sch. zu H. auch 
KaRqa		3b	2	2	0		ein Riss in einem Edelsteine TRIK. MED
KaRqa		3c	2	2	0		N. pr. eines Volkes ( v. l. ) VARĀH. BṚH. S. 14,18 _in_ Verz. d. B. H. 241
KaRqa		4	2	2	0		n. eine Art Salz ( ) RĀJAN. _im_ ŚKDR. — Wird auf zurückgeführt, welches nur in der Form u. s. w. zu belegen ist, die wi
KaRqa		2f	4	4	0		Erdtheil GAṆITĀDHY. 3,41 und Comm. zu 25 . WILSON, Sel. Works 1,79 . 360
KaRqa		3d	1	1	0		N. pr. eines Lehrers (eher als ein Name zu fassen) HALL 17
pippala		1a	20	20	1		Ficus religiosa ( s. ) AK. 2,4,2,1 . TRIK. 2,4 . 6 . 3,3,397 . H. 1131 . an. 3,666 . MED. l. 111 . HALĀY. 2,41 . ( gedr.
pippala		1b	2	2	0		ein best. Vogel H. an. MED
pippala		1c	1	1	0		Brustwarze (wegen der Aehnlichkeit mit einer Beere; man hätte aber das neutr. für diese Bed. erwartet) H. ś. 124 ; vgl
pippala		1d	2	2	0		= MED. = H. an
pippala		1e	1	1	0		N. pr. eines Sohnes des Mitra von der Revati BHĀG. P. 6,18,5
pippala		1f	3	3	0		pl. N. einer AV. -Schule Ind. St. 3,277 ; wohl fehlerhaft für , wie WEBER vermuthet
pippala		2	1	1	0		f. N. pr. eines Flusses VP. 183, N. 34
pippala		3a	2	2	0		Beere AV. 6,109,1 . 2
pippala		3b	34	34	0		langer Pfeffer, Piper longum Lin. , sowohl die Pflanze, als auch das Korn ( gaṇa zu P. 4,3,167 ) AK. 2,4,3,15 . H. 421 .
pippala		4a	9	9	0		proparox. Beere überh. ; im Besondern die Beere der Ficus religiosa : ṚV. 1,164,20 (= MUṆḌ. UP. 3,1,1 . ŚVETĀŚV. UP. 4,6
pippala		4b	2	2	0		Sinnengenuss (mystisch herausgedeutet aus ṚV. 1,164,20 ): BHĀG. P. 3,4,8 . = Schol
pippala		4c	6	6	0		proparox. Wasser (aus ṚV. 5,54,12 gefolgert) NAIGH. 1,12 . TRIK. 3,3,397 . H. ś. 163 (wo fälschlich gelesen wird). H. an
pippala		4d	3	3	0		= H. an. MED. Aermel (aber als masc. ) WILS. — Vgl
tarala		1a	42	42	0		sich hinundherbewegend, zuckend, zitternd AK. 3,2,24 . H. 1455 . an. 3,652 (lies: st. ). MED. l. 95 . BALA beim Sch. zu 
tarala		1b	2	2	0		hohl DHAR. _im_ ŚKDR
tarala		2a	9	9	0		der Mittelstein in einem Halsschmucke AK. 2,6,3,4 . TRIK. 3,3,394 . H. 650 . H. an. MED. BALA. MBH. 8,4913 . HARIV. 5436
tarala		2b	3	3	0		Halsschmuck, = AJAYAP. _im_ ŚKDR. = BALA
tarala		2c	1	1	0		Eisen TRIK
tarala		2d	1	1	0		Fläche ( ) AJAYAP
tarala		2e	1	1	0		Stechapfel NIGH. PR
tarala		2f	1	1	0		pl. N. pr. eines Volkes MBH. 8,237
tarala		2g	1	1	0		N. pr. eines Autors Verz. d. Oxf. H. 123,b
tarala		3a	4	4	0		Reisbrei (weil er zittert) AK. 2,9,50 . TRIK. H. 397 (nach dem Schol. auch n. ). MED
tarala		3b	2	2	0		ein geistiges Getränk MED. VARĀH. BṚH. S. 75,12
tarala		3c	1	1	0		Biene H. an. — Wohl von 1. ; vgl
tarala		2h	2	2	0		Woge BHĀG. P. 11,1,22 . 10,82,7 . . — Vgl
SiKarin		1	6	6	0		adj. mit Spitzen —, mit Zacken versehen, spitzig: R. 3,55,44 . Zähne MBH. 1,2991 . R. 3,52,27 . SUŚR. 2,166,11 . (zuglei
SiKarin		2a	20	20	0		Berg AK. 2,3,1 . 3,4,18,109 . H. 1027 . an. 3,425 . MED. n. 212 . HALĀY. 2,10 . MAITRYUP. 1,4 . BHAG. 10,23 . MBH. 5,248
SiKarin		2b	2	2	0		N. pr. eines Berges ( ) H. 947 , Schol. ŚATR. 1,294
SiKarin		2c	1	1	0		Festung H. an
SiKarin		2d	5	5	0		Baum AK. 3,4,18,109 . H. 1114 . H. an. MED. HALĀY. 2,22
SiKarin		2e	5	5	1		Bez. verschiedener Pflanzen: Achyranthes aspera H. an. MED. RATNAM. 40 . Andropogon bicolor Roxb. , Schmarotzerpflanze, 
SiKarin		2f	2	2	0		das Harz der Boswellia thurifera Roxb. RĀJAN. _im_ ŚKDR
SiKarin		2g	3	3	0		ein best. Stelzvogel ( ) H. 1338 . H. an. HALĀY. 2,94
SiKarin		3a	3	3	0		Härchenreihe ( [so in MED. zu lesen]) H. an. 4,89 . MED. n. 109
SiKarin		3b	5	5	0		Bez. verschiedener Pflanzen: Jasminum Zambac MED. Sanseviera Roxburghiana Schult. ŚABDAC. _im_ ŚKDR. eine Art Weinstock 
SiKarin		3c	1	1	0		eine Perle von Weib MED
SiKarin		3d	5	5	0		gekäste Milch mit Zucker und Gewürz H. 404 . H. an. MED. Verz. d. Oxf. H. 145,a, No. 305, Śl. 1 (zugleich Bez. des Metru
SiKarin		3e	9	9	0		ein best. Metrum: 4 Mal ⏑ – – – – –, ⏑ ⏑ ⏑ ⏑ ⏑ – – ⏑ ⏑ ⏑ – H. an. MED. ŚRUT. 40 . COLEBR. Misc. Ess. 2,162 ( XII, 1 ). I
kola		1a	9	9	1		Eber ( vgl. ) AK. 2,5,2 . TRIK. 3,3,386 . H. 1287 . an. 2,481 . MED. l. 11 . YĀJÑ. 3,273 . VOP. 25,1 / a〉 Spr. 4016 . 46
kola		1b	5	5	0		Floss, Nachen AK. 1,2,3,11 . TRIK. H. 879 . H. an. MED
kola		1c	2	2	0		eine Art Waffe DHAR. _im_ ŚKDR
kola		1d	3	3	0		Busen, Schooss ( vgl. ) TRIK. H. an. MED
kola		1e	0	0	0		Umarmung diess
kola		1f	2	2	0		N. einer Pflanze ( s. ) H. an. MED
kola		1g	2	2	0		der Planet Saturn ( vgl. ) H. ś. 14 . MED
kola		1h	10	10	0		N. pr. eines Soh es von Ākrīḍa HARIV. 1836 . eines gefallenen Kriegerstammes HARIV. LANGL. 1,68 und ŚKDR. nach HARIV. ; 
kola		2	5	5	2		f. Zizyphus Jujuba Lam. ( s. ), ŚABDAR. _im_ ŚKDR. BHAR. _zu_ AK. _im_ ŚKDR. Vgl
kola		3	4	4	0		f. Piper longum Lin. ( TRIK. H. ś. 101 ) und Piper Chaba ( ) Hunt. H. an. MED
kola		4a	17	17	0		Brustbeere (vom Zizyphus Jujuba ) AK. 2,4,2,17 . TRIK. H. an. MED. CHĀND. UP. 7,3,1 . SUŚR. 1,25,6 . 145,18 . 157,4 . 16
kola		4b	4	4	0		schwarzer Pfeffer RĀJAN. _im_ ŚKDR. Piper Chaba Hunt. VAIDY. _im_ ŚKDR
kola		4c	4	4	0		ein best. Gewicht ( ) VAIDYAKAPARIBHĀṢĀ _im_ ŚKDR / c〉 = 2 Śāṇa Verz. d. Oxf. H. 307,b,3 . masc. = 2 Taṅka = ¹⁄₂ Karṣa Ś
rEvata		1a	1	1	0		(von ) oxyt. aus wohlhabendem Hause stammend, reich: ṚV. 5,60,4
rEvata		1b	2	2	2		zum Manu Raivata in Beziehung stehend: Raivata ʼs Manvantara BHĀG. P. 8,5,1 . MĀRK. P. 100,36
rEvata		1c	5	5	0		oxyt. zum Sāman Raivata gehörig u. s. w. : Indra TS. 2,3,7,3 . Savitar VS. 29,60 . PAÑCAV. BR. 13,10,10 . LĀṬY. 6,10,2 .
rEvata		2a	1	1	0		oxyt. Wolke NAIGH. 1,10
rEvata		2b	5	5	0		eine (imaginäre) Art von Soma SUŚR. 2,164 . 18 . ein best. Knollengewächs, = TRIK. 3,3,181 . MED. t. 145 . = und H. an. 
rEvata		2c	1	1	0		Bez. des Dämons einer best. Kinderkrankheit: MBH. 3,14482. fg
rEvata		2d	4	4	0		N. einer der 11 Rudra HARIV. 166 . VP. 121 . BHĀG. P. 6,6,17 . Verz. d. Oxf. H. 82,b,26
rEvata		2e	4	4	0		Bein. Śiva ʼs TRIK. 1,1,45 . 3,3,181 . H. an. MED
rEvata		2f	9	9	0		N. des 5ten Manu M. 1,62 . HARIV. 409 . 434 . VP. 262. fg. BHĀG. P. 5,1,28 . 8,5,2 . MĀRK. P. 53,7. fgg. 75,1. fgg. 68
rEvata		2g	2	2	0		N. pr. eines Daitya DHAR. _im_ ŚKDR
rEvata		2h	14	12	0		N. pr. eines Ṛṣi MBH. 2,145 ( ed. Bomb. ). eines Brahmarṣi LALIT. ed. Calc. 295,3 . eines Fürsten MBH. 5,3788 . 13,5665 
rEvata		2i	18	17	0		N. pr. eines Gebirges bei Kuśasthalī (= ) TRIK. 3,3,181 . H. an. MED. MBH. 1,7936 . 2,614 . HARIV. 5249 . 6265 . VP. 180
rEvata		4e	1	1	0		Ind. St. 3,232,a
malla		1a	19	18	0		pl. N. pr. eines Volkes MBH. 2,1077 . 1086 ( ). 4,12 . 6,354 ( VP. 188 ). HARIV. 12832 ( ed. Calc. ). VARĀH. BṚH. S. 5,3
malla		1b	18	18	0		ein Ringer von Profession, = H. an. 2,505 . = TRIK. 3,3,405 . MED. l. 44 . MBH. 2,102. fgg. 4,339. fgg. 14,2039 . HARIV.
malla		1c	6	6	1		N. pr. verschiedener Männer RĀJA-TAR. 7,585. fg. 1184 . 1480. fgg. 8,1418 . Bein. Nārāyaṇa ʼs Verz. d. Oxf. H. 148,a,10 
malla		1d	0	0	0		Trinkgefäss, Gefäss überh. ( )
malla		1e	3	3	0		ein best. Fisch TRIK. H. an. MED
malla		1f	2	2	0		Wange ( ) H. an. MED
malla		1g	1	1	0		= TRIK
malla		1h	1	1	0		Ueberbleibsel von einem Opfer [Page5-0602] WILSON
malla		2a	0	0	0		Weib
malla		2b	0	0	0		arabischer Jasmin ( vgl. )
malla		2c	2	2	0		= ŚABDAR. _im_ ŚKDR
malla		2d	2	2	0		N. pr. zweier Frauenzimmer RĀJA-TAR. 8,620 . 1917
malla		3	3	3	0		adj. gut, vorzüglich ŚABDĀRTHAK. _bei_ WILSON . (sic) = TRIK. 1,1,113 . — Vgl
padya		1a	3	3	0		auf den Fuss bezüglich, dem Fuss zugehörig: ṚV. 7,50,1 . KĀṬH. 33,8 . 36,7
padya		1b	2	2	0		den Füssen Schmerz verursachend: Schol. zu P. 4,4,83 . 6,3,53
padya		1c	1	1	0		Fusstritte zeigend, mit Fussspuren versehen P. 4,4,87 . Sch
padya		1d	3	3	1		ein Pada (als Längenmaass; vgl. 4.) haltend, am Ende von compp. mit vorhergehendem Zahlworte: KĀTY. ŚR. 5,3,33 . 17,1,15
padya		1e	8	8	0		aus Pada bestehend, aus Versgliedern gebildet ŚĀṄKH. BR. 27,3 . PAÑCAV. BR. 8,5,9 . 12,11,22 . ĀŚV. GṚHY. 1,24 . ṚV. PRĀ
padya		1f	3	3	0		final: AV. PRĀT. 1,4 . 3 . 57
padya		2a	4	4	0		ein Śūdra (aus Brahman ʼs Füssen entstanden) H. 894 . an. 2,370 . MED. y. 34 . HALĀY. 2,431 . Vgl
padya		2b	10	10	0		Worttheil ṚV. PRĀT. 1,15 . 19 . 2,4 . 3,16 . 4,26 . 5,10 . 13 . 6,7 . 1,20 . 13,11
padya		3a	5	5	0		pl. Fusstritte, Hufschläge: ṚV. 2,31,2 . 32,3 . [Page4-0464] 10,102,7 . AV. 20,135,8 . unter die Hufe (deiner Rosse) ṚV.
padya		3b	6	6	0		Weg, Pfad AK. 2,1,15 . H. 983 . H. an. MED. HALĀY. 2,105 / b〉 Spr. 2777 . — Sp. 464, Z. 4 lies
padya		3c	4	4	0		= 4. Schol. zu KĀTY. ŚR. 5,3,33 . 16,7,31 . 17,4,20 . 5,3
padya		4	6	6	0		st / 4〉 Verz. d. Oxf. H. 198,b, No. 468 . 207,a,5 . KĀVYĀD. 1,11 . Ind. St. 8,289 . WEBER, RĀMAT. UP. 362 ( !). 363
padya		5	2	2	0		n. Titel verschiedener Hymnen HALL 146 . 152 . — Vgl
barbara		1a	0	0	0		stammelnd, balbutiens
barbara		1b	2	2	0		kraus: KĀṬH. 25,7 _in_ Ind. St. 3,467
barbara		2a	24	24	0		pl. Bez. nicht-arischer Völker, οἱ βάρβαροι H. an. 3,581 . MED. r. 210 . MBH. 1,6684 . 2,1199 . 6,364 ( VP. 192 ). 7,472
barbara		2b	6	6	0		ein Mann niedrigster Herkunft, = H. 932 . H. an. MED. HALĀY. 2,193 . Der Fisch ist ; s. u / b〉 eine Fliegenart ŚABDAR. _
barbara		4c	5	5	0		krauses Haar, = ŚKDR. = ( loc. ) H. an. = MED. ; nach ŚKDR. = und / c〉 gelbes Sandelholz RĀJAN. _im_ ŚKDR
barbara		4d	5	5	1		Clerodendrum Siphonanthus R. Br. AK. 2,4,3,8 . H. an. MED. eine andere Pflanze, = RĀJAN. _im_ ŚKDR
barbara		4e	0	0	0		a sort of worm
barbara		4f	0	0	0		the noise or clash of weapons
barbara		4g	2	2	0		a mode of dancing ŚABDĀRTHAK. _bei_ WILSON
barbara		3	3	3	0		f. eine Art Ocimum ŚABDAR. _im_ ŚKDR. = n. und HĀR. 46
barbara		4a	1	1	0		= und HĀR. 46
barbara		4b	0	0	0		Zinnober ( ) / b〉 Myrrhe
barbara		2d	4	4	0		(Nachträge) Cleome pentaphylla Roxb. (eine stark behaarte Pflanze) SIDDH. _in_ NIGH. PR. ein best. Parfum, = DHANV. und 
bahurUpa		1	23	23	0		adj. f. vielfarbig, von mannichfaltigem Ansehen, mannichfach H. 1469 , Sch. VS. 24,14 . TBR. 1,6,8,3 . 4,7,1 . 1,6,3,2 .
bahurUpa		2a	2	2	0		Chamäleon H. an. 4,209 . MED. p. 28
bahurUpa		2b	2	2	0		Haar ŚABDAR. _im_ ŚKDR
bahurUpa		2c	4	4	1		das Harz der Shorea robusta AK. 2,6,3,29 . H. 647 . H. an. MED
bahurUpa		2d	1	1	0		die Sonne H. ś. 8
bahurUpa		2e	2	2	0		Bein. Brahman ʼs ŚABDAR. _im_ ŚKDR
bahurUpa		2f	3	3	0		Bein. Viṣṇu ʼs H. ś. 69 . H. an. MED
bahurUpa		2g	2	2	0		Bein. Śiva ʼs H. ś. 40 . MBH. 7,9619
bahurUpa		2h	2	2	0		Bein. des Liebesgottes H. an. MED
bahurUpa		2i	6	6	0		N. pr. eines Rudra MBH. 12,7585 . HARIV. 166 . VP. 121 . BHĀG. P. 6,6,18 . Verz. d. Oxf. H. 82,b,25 . 190,a,37
bahurUpa		2k	1	1	0		N. pr. eines Buddha TRIK. 1,1,16
bahurUpa		2l	1	1	0		N. pr. eines Sohnes des Medhātithi und eines nach ihm benannten Varṣa BHĀG. P. 5,20,25
bahurUpa		3	2	2	0		f. Bez. einer der 7 Zungen des Feuers H. 1099 , Sch. HALĀY. 1,68 . — Vgl
tAmasa	1	1a	1	1	0		finster: AK. 1,1,3,5
tAmasa	1	1b	18	18	0		zum Guṇa , zur Finsterniss, zum Irrthum, zur Unwissenheit in Beziehung stehend M. 12,33 . 35 . 40 . 42. fgg. BHAG. 7,12 
tAmasa	1	2a	0	0	0		Bösewicht
tAmasa	1	2b	2	2	0		Schlange H. an. 3,748 . MED. s. 24
tAmasa	1	2c	2	2	0		Eule (Nachtvogel) RĀJAN. _im_ ŚKDR
tAmasa	1	2d	7	7	2		N. pr. des 4 ten Manu M. 1,62 . HARIV. 409 . 427. fgg. VP. 262 . BHĀG. P. 5,1,28 . 8,1,27 / d〉 N. pr. eines Mannes, pl. 
tAmasa	1	2e	3	3	0		N. pr. eines Wesens im Gefolge von Śiva VYĀḌI _zu_ H. 210 ; vgl. HARIV. LANGL. I, 513
tAmasa	1	3a	6	6	0		Nacht TRIK. 3,3,445 . H. ś. 18 . H. an. MED. RĀJA-TAR. 1,137 (?) / a〉 RĀJA-TAR. 1,137 wird wohl ( adj. ) zu lesen sein
tAmasa	1	3b	1	1	0		Schlaf H. ś. 88
tAmasa	1	3c	5	5	0		Bein. der Durgā TRIK. 1,1,54 . 3,3,445 . H. ś. 47 . H. an. MED
tAmasa	1	3d	2	2	0		N. pr. eines Flusses MBH. 6,339 . VP. 184
tAmasa	1	3e	2	2	0		= RĀJAN. _im_ ŚKDR. Fehlerhaft für
tAmasa	1	4	0	0	0		n. Finsterniss, s
AvApa		1	2	2	0		adj. ausstreuend, werfend: MBH. 1,7073 . Vgl / 1〉 zu streichen, da hier die Bed / ¦ Saatfeld: so v. a. in diesem Jammert
AvApa		2a	2	2	0		das Ausstreuen, MED. p. 14 . das Hinwerfen, H. an. 3,439
AvApa		2b	2	2	0		das Aussäen: NĀRADA _in_ MIT. 9,10
AvApa		2c	5	5	1		das Hinzustreuen, Beimischung, z. B. von untergeordneten Stoffen in eine Arzenei SUŚR. 2,16,15 . 54,11 . 99,8 . 221,15 /
AvApa		2d	12	12	0		Einstreuung, Einschiebung in Formeln, Liedern u. s. w. : ĀŚV. ŚR. 7,5 . 2 . 11,1 . KĀTY. ŚR. 24,1,12 . 13 . SĀH. D. 10,5
AvApa		2e	2	2	0		das Ausstellen von Geräthen ( ) MED. p. 14 . H. an. 3,439 ( )
AvApa		2f	1	1	0		ein besonderer Trank ( ) H. an. 3,438 . — [Page1-0710]
AvApa		2g	2	2	0		Gefäss ŚABDAR. _im_ ŚKDR
AvApa		2h	4	4	0		ein am Handgelenk getragenes Armband H. 663 . auch n. nach dem Sch. MBH. 14,2241 . R. 6,92,15 . Vgl / h〉 hat. BENFEY gie
AvApa		2i	4	4	0		= AK. 1,2,3,29 . H. 1095 . an. 3,438 . MED. p. 14
AvApa		2k	2	2	0		unebener Boden AJAYA _im_ ŚKDR
AvApa		2l	5	4	0		die Angelegenheiten mit dem Feinde, H. 715 . SĀH. D. 35,18 ( die Ausg. von 1828, p. 40, l. 7 richtig: ). DAŚAK. 187,2 . 
AvApa		2m	2	2	0		Hauptopfer ( ) angeblich nach der SMṚTI ŚKDR
kandala		1a	6	6	0		Schädel ( ) MED. l. 69 . DHAR. ( m. ) im ŚKDR. Statt hat H. an. 3,631 und dieselbe Lesart für MED. hat der Sch. zu AMAR.
kandala		1b	2	2	0		ein junger Schoss H. an. MED
kandala		1c	2	2	0		ein sanfter Ton, MED. H. an
kandala		1d	2	2	0		ein widerwärtiges Naturereigniss ( ) H. an. MED
kandala		1e	2	2	0		Tadel ( ) ŚABDAR. _im_ ŚKDR
kandala		2a	0	0	0		Gold
kandala		2b	3	3	0		Kampf DHARAṆĪ _im_ ŚKDR / b〉 am Ende eines adj. comp. ( f. ) Spr. (II) 6919 ; zugleich in der Bed
kandala		3a	4	4	0		eine Art Antilope AK. 2,5,9 . H. 1294 . H. an. MED
kandala		3b	12	12	0		eine best. Pflanze H. an. MED. Musa sapientum ŚKDR. WILS. = ŚABDĀRṆ. beim Sch. zu ŚIŚ. 6,30 . Neben ( Musa sapientum ) S
kandala		3c	2	2	0		Lotussamen ( ) RĀJAN. _im_ ŚKDR
kandala		3d	1	1	0		Fahne TRIK. 2,8,58
kandala		4	6	6	1		n. die Blume der , = TRIK. 2,4,25 . = Sch. zu ŚIŚ. 6,30 . BHARTṚ. 1,43 . RAGH. 13,29 ( Sch. in der Calc. Ausg. : = , vie
kandala		3e	1	1	0		Titel eines Werkes HALL 69
SfNgin		1a	18	18	0		gehörnt MED. n. 143 . ṚV. 1,32,15 . 33,12 . 3,8,13 . AIT. BR. 4,17 . KĀṬH. 33,1 . MBH. 2,1850 . 3,12778 . R. 2,25,17 . M
SfNgin		1b	2	2	1		mit Hauzähnen versehen: MBH. 1,7344 . m. Elephant MED
SfNgin		1c	0	0	0		mit einem Stachel versehen; s
SfNgin		1d	4	4	0		mit Gipfeln versehen; m. Berg MED. MBH. 3,1753 . 9,1927 . RAGH. 12,80
SfNgin		1e	1	1	0		mit Wipfeln versehen; m. Baum MED
SfNgin		1f	2	2	0		mit einer Brust versehen (nach BURNOUF ): BHĀG. P. 5,2,16
SfNgin		2a	0	0	0		ein gehörntes Thier; Stier; Elephant; Berg; Baum s. u. dem adj
SfNgin		2b	1	1	0		ein best. giftiges Thierchen SUŚR. 2,287,12
SfNgin		2c	3	3	0		eine best. Pflanze, = COLEBR. und LOIS. _zu_ AK. 2,4,4,4
